id,college_id,ranking_body,ranking_category,ranking_year,rank,score,source_url,created_at
0edd2885-d0ad-4eee-9396-347a42fa21d3,faec8312-b01a-4643-8dbd-32995bef1d1f,Reference Catalog,overall,2026,4142,98.930,,2026-06-14 05:26:28.246259+00
a1c35846-6951-44be-b922-31fbc4eaff2a,9e5e2869-d9f2-4b5c-aa2e-0f6b5c396ae0,Reference Catalog,overall,2026,2125,86.360,,2026-06-14 05:26:28.246259+00
cd0b2b7c-1052-4a6f-b99a-8a2d9ae9161e,c067db61-54d9-4f1c-940b-bd430f444340,Reference Catalog,overall,2026,1858,59.160,,2026-06-14 05:26:28.246259+00
03075e7e-13e0-45c6-beb7-7c83b9669ef9,e7dbcadf-0e65-4965-b876-d7f72350bd9e,Reference Catalog,overall,2026,3753,67.560,,2026-06-14 05:26:28.246259+00
2894104a-6fde-4fb0-afe4-320973ec67e6,8a5649e4-ee9b-42fc-a353-f28b60c068ef,Reference Catalog,overall,2026,317,98.980,,2026-06-14 05:26:28.246259+00
e4389a52-aedf-48d0-ada3-75c0bcce2cb1,bdbf1a7b-83a3-47d3-80b7-9f2768d91924,Reference Catalog,overall,2026,5109,48.550,,2026-06-14 05:26:28.246259+00
87c784b3-7eb1-4ccc-a9e9-3114748412ec,a93ff126-6d17-4f5a-bc3e-d3072e658077,Reference Catalog,overall,2026,2664,85.760,,2026-06-14 05:26:28.246259+00
c6a2b5b0-8bf1-4a64-bf4b-eec9f4be237b,a9167d4f-f3a2-486c-8852-817cf2f8cf59,Reference Catalog,overall,2026,2993,61.640,,2026-06-14 05:26:28.246259+00
d92046ae-8634-4025-9da4-330fa636d2cc,5fd82b9a-562f-42c2-beab-5743be5f6b32,Reference Catalog,overall,2026,4531,64.730,,2026-06-14 05:26:28.246259+00
0b6f85fc-5b80-4e5c-8049-ceeb96964633,9713f237-e09c-4eb9-a5f2-4017fcfaebdd,Reference Catalog,overall,2026,3817,49.830,,2026-06-14 05:26:28.246259+00
bf5b0a40-0a83-4c0b-a3a4-26fb81ff6716,b472a8f1-7a4c-44d3-814c-c9a395b29a56,Reference Catalog,overall,2026,1898,57.520,,2026-06-14 05:26:28.246259+00
2014f8d5-b0ae-41ea-b30d-daa50b3c1d53,b0fb60b8-6e43-4f80-8c74-bdd3e79ba3e8,Reference Catalog,overall,2026,2599,68.950,,2026-06-14 05:26:28.246259+00
090b6275-7df4-414d-9543-b8dbc7bdac11,837a07db-7a93-4965-8297-5edb008085d5,Reference Catalog,overall,2026,161,67.410,,2026-06-14 05:26:28.246259+00
e2ceff4f-ac47-41e3-8e2a-9ae0b6aaae3b,28af62c3-ddd4-422a-a6bf-c0672d1db993,Reference Catalog,overall,2026,2183,59.570,,2026-06-14 05:26:28.246259+00
04556634-029b-478f-9458-a6ee3433f32f,7dcaf898-c838-4ea8-ad86-cd522a1d13ef,Reference Catalog,overall,2026,675,54.130,,2026-06-14 05:26:28.246259+00
05432a17-655c-4e92-b0cd-2e07e3e2837b,98e4c065-d3fe-4d6e-b694-277562adaf43,Reference Catalog,overall,2026,3868,50.280,,2026-06-14 05:26:28.246259+00
a7400ae3-88b6-443b-945c-767f47d03095,c43a0f41-f4de-4a33-b4e1-c64137b52466,Reference Catalog,overall,2026,3710,47.870,,2026-06-14 05:26:28.246259+00
08fe559e-9fa4-4979-a703-49db4db9568c,f61233bc-5924-415a-a83b-fc0ca5ce24a7,Reference Catalog,overall,2026,1245,94.030,,2026-06-14 05:26:28.246259+00
51f27ddb-0230-46ae-8985-a6b6b0e4bac1,eacfefea-b47a-418b-b1c8-ac4b026e91bc,Reference Catalog,overall,2026,563,66.640,,2026-06-14 05:26:28.246259+00
0793f373-2ea7-419d-9d97-945fd31377ff,03e4b13c-6bcf-4fb5-8e5b-614bfee5daec,Reference Catalog,overall,2026,2462,90.440,,2026-06-14 05:26:28.246259+00
8a8e2e97-886a-4ab3-a856-e78caf3be1fc,f8c49625-7f2c-4bfa-935b-b1d131faf7a7,Reference Catalog,overall,2026,3019,96.570,,2026-06-14 05:26:28.246259+00
cbdeadf8-78cb-4cea-8b79-ef5a75b5ab05,fa7b6207-4aa2-4e90-98b3-8cdf501bd7d1,Reference Catalog,overall,2026,4688,46.660,,2026-06-14 05:26:28.246259+00
449abb4e-ff20-46d7-98a2-e7e62965f672,2ba931bd-2513-4518-b4a3-91f4ad549151,Reference Catalog,overall,2026,4454,66.970,,2026-06-14 05:26:28.246259+00
52c1ccbb-47b6-4404-a9a2-305bd461bcea,70c244af-c4c1-458c-98a7-9a7d2c9eff46,Reference Catalog,overall,2026,202,51.960,,2026-06-14 05:26:28.246259+00
e61d90c4-15a4-467a-9d2a-9713538c688d,44bd7193-be2b-4c62-97a6-52b1e12cac36,Reference Catalog,overall,2026,3894,72.440,,2026-06-14 05:26:28.246259+00
f1cf97bc-a266-44d9-a627-544e7638b0f2,b2e0eedc-fae4-4b97-aa75-721763ebb514,Reference Catalog,overall,2026,1016,83.540,,2026-06-14 05:26:28.246259+00
6365293c-aa4e-4555-83f8-b9a626b25924,2a1edbe4-5c28-4170-ae43-baf33c29e305,Reference Catalog,overall,2026,3046,49.640,,2026-06-14 05:26:28.246259+00
61f25d25-4dc5-41b8-876c-d89bb1640ed4,ed170d77-8c99-4911-802d-dec71577ac4c,Reference Catalog,overall,2026,4489,90.700,,2026-06-14 05:26:28.246259+00
69d02e21-8dcb-4451-bbbd-431343fcc2a4,c88f1760-0c8d-4a20-ba4e-8c669d05151a,Reference Catalog,overall,2026,2900,59.610,,2026-06-14 05:26:28.246259+00
4c604eb9-e932-4368-9bda-1e562a2b985e,120e08bf-8230-4576-8194-883a1c7098e2,Reference Catalog,overall,2026,596,85.230,,2026-06-14 05:26:28.246259+00
34a85665-d94f-484e-b2a8-b90074b90774,f505309b-8e69-4a86-b270-a33e0965862d,Reference Catalog,overall,2026,1025,66.980,,2026-06-14 05:26:28.246259+00
f7ff616c-9561-4774-82b3-e6e8826d53d5,59969c73-f764-4231-9051-201d7df72eab,Reference Catalog,overall,2026,304,64.650,,2026-06-14 05:26:28.246259+00
acda5fd4-1f83-4549-9a80-16b095b4cef1,d8c29d05-2e94-47ab-a9e8-28e23ecee1dd,Reference Catalog,overall,2026,5079,99.390,,2026-06-14 05:26:28.246259+00
addd40dd-4844-494e-9098-dd0308a5f2a6,67974499-5689-49e0-8eb2-76e7c99ffef7,Reference Catalog,overall,2026,2824,52.250,,2026-06-14 05:26:28.246259+00
9a5bb8e4-ab7f-456c-8046-206961cb9121,9e20ef63-68bd-4d73-a2f5-e8eae57a1e5b,Reference Catalog,overall,2026,609,51.330,,2026-06-14 05:26:28.246259+00
10cf7a79-e178-49ec-a97b-17ceb60c1db7,d1a15246-cd6a-4a3f-b5cd-e9374bea72d4,Reference Catalog,overall,2026,2071,46.160,,2026-06-14 05:26:28.246259+00
6557e3c6-e425-4954-8358-d9f2d94014ec,7af20195-551b-4af1-88b4-995ec653bef6,Reference Catalog,overall,2026,4505,79.010,,2026-06-14 05:26:28.246259+00
05f50a4f-e20d-49d2-ba00-a93a13449846,4bd5dcba-f175-4cb4-a912-779e29598c26,Reference Catalog,overall,2026,3516,49.830,,2026-06-14 05:26:28.246259+00
6af2dcc7-d3f9-4de6-adcf-6c90c7b852db,ff8c3438-b559-453f-b475-90a25d78a558,Reference Catalog,overall,2026,5123,45.650,,2026-06-14 05:26:28.246259+00
de9958ac-2b23-4c1c-a512-085b682099e5,0c5d1a4b-3c4d-4198-9298-d647e7a1433f,Reference Catalog,overall,2026,2607,54.300,,2026-06-14 05:26:28.246259+00
9d634058-a1e6-4004-8a55-edb028019028,d40406ba-aab3-4694-acb4-c6361a7d8e77,Reference Catalog,overall,2026,3281,62.360,,2026-06-14 05:26:28.246259+00
cb441a5f-1b6c-4c88-a5a2-63c12231805f,5d1fdbfe-f359-422d-b193-a63b180021ff,Reference Catalog,overall,2026,3981,96.760,,2026-06-14 05:26:28.246259+00
fe9e5121-15c9-4e65-b63f-d6f8c8b973c2,c0009719-d8a8-467c-a5e2-b7e91a124e32,Reference Catalog,overall,2026,4275,41.380,,2026-06-14 05:26:28.246259+00
50cd82c9-859b-43da-9674-78ad164b9a05,b65eb29e-be37-42df-9049-db61eeb106cd,Reference Catalog,overall,2026,4481,54.210,,2026-06-14 05:26:28.246259+00
642fd5cc-3a65-4992-9999-3dbf0410a038,9de09c76-11ec-4e0d-bff3-16ac0bae814d,Reference Catalog,overall,2026,1871,53.890,,2026-06-14 05:26:28.246259+00
7bbade43-0da5-4ffb-813c-0f11b7ab15e3,7eec364b-94f6-4aec-8213-e34d884cedff,Reference Catalog,overall,2026,3380,49.830,,2026-06-14 05:26:28.246259+00
3b2529a8-ad90-4ba9-92ab-a21c92b4e89a,2a4ced57-01b3-4206-a0f9-3773c1d0e21e,Reference Catalog,overall,2026,3681,68.340,,2026-06-14 05:26:28.246259+00
331e5773-9209-4900-957e-bc5a025e5898,18e4a528-ae8a-41f2-abe2-feaa86aa892c,Reference Catalog,overall,2026,2296,77.540,,2026-06-14 05:26:28.246259+00
e1cc824b-68d4-4b53-b74b-8932fcf8690d,6e16006a-fb2b-4f33-a10f-c09cde674f8b,Reference Catalog,overall,2026,15,50.460,,2026-06-14 05:26:28.246259+00
c2faa77c-da24-4bf9-87f9-c43c24e5dc30,742c32a4-ea95-44ac-82f7-f9665d4abe9f,Reference Catalog,overall,2026,261,56.940,,2026-06-14 05:26:28.246259+00
d14b0e2d-da87-4d2d-a7d7-d487c5832e60,e65e89f6-cd73-435f-8ae9-cdc72ae9cd36,Reference Catalog,overall,2026,5129,51.780,,2026-06-14 05:26:28.246259+00
090f0005-9f54-4eb4-8841-54262c2b0c36,cb60e619-831c-4208-b6b7-6b8413179fba,Reference Catalog,overall,2026,2165,74.320,,2026-06-14 05:26:28.246259+00
165a07ad-02e0-40ca-9bb7-ca5aff24f3e4,ea8a7e09-8658-4d3a-baf4-2eb395cb9728,Reference Catalog,overall,2026,4061,48.110,,2026-06-14 05:26:28.246259+00
dff2fa81-09fb-4b15-b16c-28cd1301e4f9,088b8e73-2d5e-4710-b2c8-67fec5231bf6,Reference Catalog,overall,2026,26,88.490,,2026-06-14 05:26:28.246259+00
a77a692f-13b3-4d23-a61e-84569207654f,31d6166f-dcaa-44dc-8a33-b823c8124367,Reference Catalog,overall,2026,1955,43.880,,2026-06-14 05:26:28.246259+00
c3a1fb37-ce55-4146-b83c-a69a1609a1bb,47f5bc1a-f48d-4425-b6af-977e8d4cc60a,Reference Catalog,overall,2026,1644,79.810,,2026-06-14 05:26:28.246259+00
73791492-0614-49cc-9d6e-3bd67d090126,275bc889-8c81-4de6-9346-31a7c12ed270,Reference Catalog,overall,2026,2735,52.100,,2026-06-14 05:26:28.246259+00
faa1920f-442a-427a-a4a5-bb8303e4fab2,ca99f629-0a69-4f29-ae14-fc25d4f08da9,Reference Catalog,overall,2026,4631,81.380,,2026-06-14 05:26:28.246259+00
a7101878-e7d1-478a-8896-f3589b99cdc4,3892ff56-c432-47bb-ba98-c954969c9dac,Reference Catalog,overall,2026,5026,61.660,,2026-06-14 05:26:28.246259+00
f9cd1392-2c53-4827-a9e1-a2c42180b6eb,079efd1c-f7e1-464c-a9dc-021f7adc9559,Reference Catalog,overall,2026,3886,89.540,,2026-06-14 05:26:28.246259+00
05d22a55-e70a-4e27-b31b-c3dec672da2d,9b90231c-4788-4ffb-9333-d99170d1d23b,Reference Catalog,overall,2026,2385,41.680,,2026-06-14 05:26:28.246259+00
ff584449-da0e-4337-b218-6b262f3d8dd7,c5781221-0dac-469e-b200-a230b9c24fd7,Reference Catalog,overall,2026,3641,98.340,,2026-06-14 05:26:28.246259+00
933b0e61-3034-4a04-9104-47b1324b102c,e79144ef-4927-47ad-8e6d-115e5c4dbdee,Reference Catalog,overall,2026,3642,45.430,,2026-06-14 05:26:28.246259+00
977d2d2c-ba2e-4bc0-82ff-f3f81c60c0d1,eebfb43b-44f2-486f-b826-775ed8f4fa5f,Reference Catalog,overall,2026,4709,50.770,,2026-06-14 05:26:28.246259+00
3a975f87-877f-4c90-b030-5f7fec1d8617,4ee75ecb-dc2e-4806-ae81-b15d8af463f8,Reference Catalog,overall,2026,4858,77.810,,2026-06-14 05:26:28.246259+00
ad600d89-23d6-4963-a6f7-fe2076daffa7,a6ce2398-6b41-4d5a-8f9f-fb6cd263fbd7,Reference Catalog,overall,2026,1572,53.880,,2026-06-14 05:26:28.246259+00
9fb5bb15-30ca-4488-9c87-6789ca2add26,13e89717-45b0-4f03-97f0-332f23141dd6,Reference Catalog,overall,2026,16,95.370,,2026-06-14 05:26:28.246259+00
5b0a3b8e-cc99-4f9c-b374-8a9459e85a4e,43310aba-5f18-4bc0-b056-6e44f3b2ff87,Reference Catalog,overall,2026,911,75.940,,2026-06-14 05:26:28.246259+00
8a41010f-590d-470c-b57c-7fc59e311d88,8d72f6df-d9a6-48e5-9462-d2a75ecff4df,Reference Catalog,overall,2026,1477,54.600,,2026-06-14 05:26:28.246259+00
292e3339-faf8-4082-97e6-b7039d7fff9d,be247674-c6d9-41d7-af8b-88193f82d542,Reference Catalog,overall,2026,933,55.670,,2026-06-14 05:26:28.246259+00
647b7b4c-29a3-4c1d-86e4-7922288cedc7,7eee04b4-ad21-4b6f-be37-4e36832156e5,Reference Catalog,overall,2026,1755,63.180,,2026-06-14 05:26:28.246259+00
1130c24b-a0f1-4992-a773-015b19e861d2,1c9851f9-255d-48fe-bd03-3847c897fc26,Reference Catalog,overall,2026,1757,65.070,,2026-06-14 05:26:28.246259+00
c95c5ff2-1605-4eae-8a19-8d2c47bd5edb,e8fc30da-b728-471b-b6e5-5fea95cdd001,Reference Catalog,overall,2026,4084,67.580,,2026-06-14 05:26:28.246259+00
ef28d97c-de20-4017-9ce7-704d4afc01df,76f941c7-fa14-4cd2-b65d-5ad08b130b90,Reference Catalog,overall,2026,100,49.950,,2026-06-14 05:26:28.246259+00
4252f855-8f1e-4820-871d-86dcf1d01698,f3c7b7e2-ada8-45ef-9ba3-e6c4fa932908,Reference Catalog,overall,2026,3188,67.560,,2026-06-14 05:26:28.246259+00
a86d0839-f399-4133-a927-13baddbc1f2d,6fe0964d-071b-42d0-8e9f-cbb08b4db902,Reference Catalog,overall,2026,4428,45.840,,2026-06-14 05:26:28.246259+00
436c1a3e-158f-413d-b405-0d0dc0a9cb40,ea402341-ed20-4386-b40a-67aecc01e670,Reference Catalog,overall,2026,4020,45.890,,2026-06-14 05:26:28.246259+00
62ea7be3-180a-45ba-b2e8-36f2902f76e8,a36ebf57-fb2b-401c-a913-89288f2b36ce,Reference Catalog,overall,2026,4423,45.720,,2026-06-14 05:26:28.246259+00
cb3ac3a8-cc96-488a-838c-13db0a305ebb,9f037cfe-6986-42dd-a321-c79e8709abf2,Reference Catalog,overall,2026,3937,93.010,,2026-06-14 05:26:28.246259+00
36968e2f-32f5-425a-a08e-e483af14a1f3,32d468bf-c177-4a9d-ac3e-2210d68eb218,Reference Catalog,overall,2026,4935,73.320,,2026-06-14 05:26:28.246259+00
2648f69b-87d0-4819-96b0-af6f5edc67d5,c8a5724d-4461-4576-bcc0-926734f2418e,Reference Catalog,overall,2026,3383,73.740,,2026-06-14 05:26:28.246259+00
9f6fb4e6-a733-445f-a97c-cfca01e5ca18,ffd408cb-1323-4dc2-806c-1cc0b515db36,Reference Catalog,overall,2026,3358,86.000,,2026-06-14 05:26:28.246259+00
08611814-f23f-490a-b2f9-1b8104b3d02c,e1005c24-45bd-432d-88c3-b2fe35cdd169,Reference Catalog,overall,2026,1215,92.790,,2026-06-14 05:26:28.246259+00
9c5a6316-65b7-4258-b166-b69714ebf435,919bd9e1-7443-4232-8fc2-aaed459c13c7,Reference Catalog,overall,2026,2990,79.080,,2026-06-14 05:26:28.246259+00
76324fbd-f488-4a5b-bf73-007e6f39bf37,470a7905-8b64-4003-9c38-235af2d23b58,Reference Catalog,overall,2026,3078,85.190,,2026-06-14 05:26:28.246259+00
ccbd4432-1044-479b-b960-80ea57bc8476,7933a300-1bcd-404d-93dc-73bf04a3583e,Reference Catalog,overall,2026,4243,59.210,,2026-06-14 05:26:28.246259+00
56bc8e9f-b7c7-47ab-a7e7-09fad72c59e5,3a7a9633-3ad1-4641-8bcc-43525d65d0d1,Reference Catalog,overall,2026,138,60.290,,2026-06-14 05:26:28.246259+00
92056251-2ec5-4d75-8988-a2eecf590510,8753c59c-93d1-4799-89e2-9b1c743fd9db,Reference Catalog,overall,2026,159,84.830,,2026-06-14 05:26:28.246259+00
b16e46ce-83a8-4a8b-b8dd-593424d03029,0af1b755-69cb-4cd2-8d91-423ed6f0332f,Reference Catalog,overall,2026,4579,74.930,,2026-06-14 05:26:28.246259+00
d8c7a388-ead4-4540-8126-4db96c4f7771,c4180ef9-6afe-4330-8f1a-675abfcaf92a,Reference Catalog,overall,2026,4503,63.030,,2026-06-14 05:26:28.246259+00
21990414-2f60-4bb4-a79e-8724649779b0,e21d9f86-f0a9-4633-b1b1-43cecb1f38ba,Reference Catalog,overall,2026,706,83.330,,2026-06-14 05:26:28.246259+00
c466cff5-20aa-43c0-98b9-77950a0cd161,82ff2643-3fe7-4442-9cb2-dac62aed16fe,Reference Catalog,overall,2026,5048,69.400,,2026-06-14 05:26:28.246259+00
15d8534f-ef05-4fe1-b263-1586c3b403bd,136954ec-c9ff-42c4-9b66-5df561d62b7b,Reference Catalog,overall,2026,4570,42.370,,2026-06-14 05:26:28.246259+00
9bf344a7-0aea-4919-8713-37a99319d339,bde76dd5-63d7-47e2-9757-fd890418eeec,Reference Catalog,overall,2026,1334,97.520,,2026-06-14 05:26:28.246259+00
9a6ffde5-6296-4872-843c-4e8dec791eec,cac0893b-ea66-46ba-b060-dcc1f053503b,Reference Catalog,overall,2026,1067,71.400,,2026-06-14 05:26:28.246259+00
27548fd0-b230-4114-95c4-2349d1b1cad0,0687b072-38bc-42fc-b54b-d8f1a150fc9a,Reference Catalog,overall,2026,3575,75.540,,2026-06-14 05:26:28.246259+00
a640d618-b9b6-4d32-956a-5a7ee3791365,2943a131-7744-40d4-947e-dcc52bdf54a4,Reference Catalog,overall,2026,3027,69.820,,2026-06-14 05:26:28.246259+00
f90ce36f-e366-4f23-abbb-7e632c27f833,473fe857-d728-436e-99ae-c759ded82092,Reference Catalog,overall,2026,4242,77.070,,2026-06-14 05:26:28.246259+00
d73fb76a-f6ed-496f-8231-c8457c0e82f3,9e263af3-46b9-4a97-800d-daa5ff3d4fb5,Reference Catalog,overall,2026,5021,88.680,,2026-06-14 05:26:28.246259+00
29e2e232-728a-459a-b407-1c451537810b,c782314d-b962-4929-b982-0f442b4421ee,Reference Catalog,overall,2026,4968,45.380,,2026-06-14 05:26:28.246259+00
a8ae1e2e-eb89-4e85-9df3-87ba94b6fe4c,7c1e2968-6844-449d-9c3b-fc4016fed60b,Reference Catalog,overall,2026,2273,82.570,,2026-06-14 05:26:28.246259+00
3aa71bf1-1576-43d4-aeaa-907299362971,a172b08e-f58a-446f-b567-08a3532ad7af,Reference Catalog,overall,2026,441,91.750,,2026-06-14 05:26:28.246259+00
b0b65fa9-d488-4873-98c7-64099f539f84,767bc151-8604-44c9-87c1-e5ff4f47628c,Reference Catalog,overall,2026,3005,63.170,,2026-06-14 05:26:28.246259+00
63148085-81ae-4954-8626-ed4739bc6e02,02d08b22-7e90-481b-acbd-accc66e17c8c,Reference Catalog,overall,2026,4895,50.570,,2026-06-14 05:26:28.246259+00
59366b78-08e5-4b95-9f3e-75e9a6235897,e435d310-4a38-4d52-b7ad-f09e6347dd7b,Reference Catalog,overall,2026,504,73.710,,2026-06-14 05:26:28.246259+00
ef87a44a-1283-480d-ac1c-f1a23d021952,eed835c6-58f9-487c-b6db-6173e9abf159,Reference Catalog,overall,2026,4801,80.050,,2026-06-14 05:26:28.246259+00
a458ae2a-3ba1-44c4-8ac6-d00c3862308b,1dbb7589-8d16-4146-8061-efef629ba676,Reference Catalog,overall,2026,1524,70.510,,2026-06-14 05:26:28.246259+00
87199615-82bd-4df6-b41c-c596aa1d496c,f727d954-b634-4f2b-9ff2-3cbf5478e340,Reference Catalog,overall,2026,3276,96.940,,2026-06-14 05:26:28.246259+00
44de3042-9b13-4968-9965-e973c6730339,f532645d-f278-4564-b8a5-ba5c1ea84239,Reference Catalog,overall,2026,4440,47.910,,2026-06-14 05:26:28.246259+00
8370558b-4f8c-47a0-9d31-c19d96900d5a,8b67aed4-abaf-434d-bc28-c937ec98dbf9,Reference Catalog,overall,2026,3285,71.120,,2026-06-14 05:26:28.246259+00
baebdef2-ae94-4aa5-bd54-610faf1860d8,1d561b04-6b84-454d-839f-50eb8b66a83d,Reference Catalog,overall,2026,4039,97.670,,2026-06-14 05:26:28.246259+00
d99f7a47-b1ca-4873-90af-5a390e0682ee,5c702b4f-c2c7-4077-b387-5097a818e1b2,Reference Catalog,overall,2026,2104,50.240,,2026-06-14 05:26:28.246259+00
0212aab4-7769-4c8e-a089-6f02a0a93f3c,99964ac7-924c-40b0-bebe-c9fe50d7dec5,Reference Catalog,overall,2026,3238,42.060,,2026-06-14 05:26:28.246259+00
37379c44-1d59-44c8-a9c8-87520bbfb65b,f0a48698-75c4-42ee-bd89-405716c0f6d7,Reference Catalog,overall,2026,3220,61.050,,2026-06-14 05:26:28.246259+00
c830f89d-18c9-420e-88fc-82f101f3cdb4,b9ad5404-b1a4-47d5-970d-5b83d5272098,Reference Catalog,overall,2026,1380,40.890,,2026-06-14 05:26:28.246259+00
3f2266df-972c-4a2b-908e-a44c2248369f,adeb33a7-50f4-4b51-9195-9d917d40137e,Reference Catalog,overall,2026,2314,58.190,,2026-06-14 05:26:28.246259+00
be73e4ae-b697-4433-8167-037a288d9457,1b389720-12f7-4aee-a721-cb8b3301fb89,Reference Catalog,overall,2026,625,69.940,,2026-06-14 05:26:28.246259+00
f0bced7b-1026-4ad6-a5c1-839521092aed,c1586671-a665-47d3-a902-0e62d62dc1eb,Reference Catalog,overall,2026,2615,61.650,,2026-06-14 05:26:28.246259+00
0cba60b7-b481-4f56-8102-69cdcc54b99d,4d423929-50c8-45d9-a180-274189f94a20,Reference Catalog,overall,2026,4418,79.210,,2026-06-14 05:26:28.246259+00
4ec707ba-089c-46db-b6de-dfdf545054b0,8e315c12-5133-42d2-bd4a-2969fd774c9d,Reference Catalog,overall,2026,3079,87.530,,2026-06-14 05:26:28.246259+00
1ef68114-edf6-46c8-aecb-733a22c88550,1e9d644e-c4f9-41e8-96e2-267040d79dd8,Reference Catalog,overall,2026,4822,65.760,,2026-06-14 05:26:28.246259+00
2a155b52-7440-473b-a50e-afc1f7dd77e5,d5c94ffe-9884-4138-b460-2eba23cafb46,Reference Catalog,overall,2026,321,88.140,,2026-06-14 05:26:28.246259+00
033895e1-30d1-4485-82d9-9a7c9163cb85,14baf492-edd1-488a-844f-275eda3e02c9,Reference Catalog,overall,2026,913,68.970,,2026-06-14 05:26:28.246259+00
eb9bf19c-3f4e-44f9-90cf-1450428279f6,98975347-f128-4942-9239-3ed9aec2341f,Reference Catalog,overall,2026,494,66.620,,2026-06-14 05:26:28.246259+00
3f70288a-9d0a-4ed3-a263-5577e4f302e4,6b556da4-01b3-4829-bb39-bc0bc6650e4b,Reference Catalog,overall,2026,4381,83.800,,2026-06-14 05:26:28.246259+00
220e59bf-4fa2-4a89-a760-b423967a3479,1e2f1cce-e47e-4476-9ea4-c7133427699e,Reference Catalog,overall,2026,1324,93.250,,2026-06-14 05:26:28.246259+00
6b7aa220-0876-47d6-baa8-78d58e722907,990e953a-89ab-4d65-81d8-ad2346503210,Reference Catalog,overall,2026,580,59.810,,2026-06-14 05:26:28.246259+00
292570aa-7d3f-44a7-b78a-abb4f780ba4b,e3c096d5-a2bc-4204-93bc-6178aded14ad,Reference Catalog,overall,2026,4243,61.360,,2026-06-14 05:26:28.246259+00
27982f87-76ee-41e4-a3ab-f12cb962a9d1,1ae3175d-8b94-4275-bb2e-970d8f0afd64,Reference Catalog,overall,2026,2279,44.710,,2026-06-14 05:26:28.246259+00
47133cc6-a6ce-4688-9029-8f4098409df2,1a5018a5-5f7e-4df2-a41c-f07f3589da25,Reference Catalog,overall,2026,1310,79.590,,2026-06-14 05:26:28.246259+00
f73197b4-369b-4c31-a0e5-a9a9cf45ac72,eaa485c5-264a-40fb-9c97-b89eefdea6c2,Reference Catalog,overall,2026,4690,68.220,,2026-06-14 05:26:28.246259+00
332d2672-141f-4cd3-8bf7-ff22b2b626d7,3e59851b-b249-4bc6-aa64-2241859958a3,Reference Catalog,overall,2026,4267,64.130,,2026-06-14 05:26:28.246259+00
ef02fc13-fa7e-4afc-8ba9-513f64c84947,fa32f52e-3adf-4368-a7f2-9fef248f0faa,Reference Catalog,overall,2026,3026,62.460,,2026-06-14 05:26:28.246259+00
35053c53-d346-4f0f-8401-9a77e9cbf862,0f4d6f70-245d-4fc6-8639-95aaf56b279b,Reference Catalog,overall,2026,3488,84.540,,2026-06-14 05:26:28.246259+00
cdc67f05-40be-4ee2-8093-0b8f715dcc0f,04892cea-615f-4e0a-a256-d04e20647784,Reference Catalog,overall,2026,3395,72.700,,2026-06-14 05:26:28.246259+00
5bc129f1-d586-4c51-9cbe-74bf8b452aec,d0f1c031-72ee-48c0-9f24-7db4cbdd3fa9,Reference Catalog,overall,2026,3549,40.820,,2026-06-14 05:26:28.246259+00
9af3735f-c041-432c-91c6-0cb1833dad6c,84c6b7e0-dc3d-4980-bbc9-0840ba7b78fa,Reference Catalog,overall,2026,2305,53.320,,2026-06-14 05:26:28.246259+00
9f5c5b3c-3575-4665-8917-00d2e5e80d15,71513f12-8e68-4256-a842-ba9c95076fc1,Reference Catalog,overall,2026,972,55.900,,2026-06-14 05:26:28.246259+00
8d74d9cc-14c0-4135-9963-6fe5cc84bdba,e6f0409e-6c93-49e2-950b-99e2e5cd1950,Reference Catalog,overall,2026,357,86.470,,2026-06-14 05:26:28.246259+00
08269542-f884-4560-8e26-c685ec699930,7f40ee55-1b4a-44fc-b3eb-247d9761916f,Reference Catalog,overall,2026,5099,72.260,,2026-06-14 05:26:28.246259+00
18ce1692-12c5-4523-b6c0-235772152b59,375b01f3-f467-4eda-ad08-fab956f78201,Reference Catalog,overall,2026,1350,60.670,,2026-06-14 05:26:28.246259+00
3bc3c099-84d8-4f9a-afad-8f360517c4f8,4b9b0299-0fa5-4e2b-9d4e-196fd460b4c9,Reference Catalog,overall,2026,1851,61.830,,2026-06-14 05:26:28.246259+00
d4978b99-d02e-496c-a2d6-4a19e0bc9504,26b95cab-5741-4205-b9be-082de45f7dd7,Reference Catalog,overall,2026,1605,84.780,,2026-06-14 05:26:28.246259+00
ba91773e-cd58-4851-b896-97f84275cef2,589ad460-3503-416e-b93d-0dbfa9076106,Reference Catalog,overall,2026,175,60.090,,2026-06-14 05:26:28.246259+00
5fac4653-d400-40e7-be0e-6c8760e323d1,c89d79fe-5176-4da1-9d63-b813e194902f,Reference Catalog,overall,2026,1019,57.010,,2026-06-14 05:26:28.246259+00
94107cb5-1324-448f-8943-b88ab7d45f8b,48d59eb8-e0f8-4658-bb06-bd9bd6aaebed,Reference Catalog,overall,2026,3391,96.460,,2026-06-14 05:26:28.246259+00
b0887954-48ed-4181-a768-f8d6813df7bb,039c9566-0bb6-4cb1-a027-068027c17606,Reference Catalog,overall,2026,2520,92.710,,2026-06-14 05:26:28.246259+00
ffbfea76-8767-468b-9179-fbbd4a94e0ff,407f9e58-93d7-4fc0-b079-851222f41f36,Reference Catalog,overall,2026,1683,48.420,,2026-06-14 05:26:28.246259+00
ab580b72-4dec-4712-ab0d-f20489a98752,807de222-9a0e-4066-87bf-dcb00c6ad382,Reference Catalog,overall,2026,2831,77.430,,2026-06-14 05:26:28.246259+00
