id,college_id,accreditation_body,accreditation_name,grade,valid_from,valid_until,credential_url,source_reference,created_at
9372dd07-fa95-4ed1-bd76-499d58687c8b,6361e469-c642-4bbd-9650-a6a0876ca5cd,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
a6319c0d-f938-45fd-a530-5eb0ee12eca9,f3829eba-83e9-4ca7-9ff7-a47424b41c2e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
71012fc9-ac94-4fed-9349-9fdef61e3813,24783012-01f5-4e18-8596-1072d6d85106,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
f94733cb-5128-44c3-8baa-1278977e3c22,21e4d043-3e34-41ad-aa22-4f668cb03263,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
a01745bc-8d4b-48be-bcdf-4ab6786daa99,f05089e7-fbeb-42a9-908c-3c3fb2bae3bf,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
67bcb72e-beed-4b28-9a22-ffdf3ccf2d91,186252f9-e247-40e5-a6da-95ee593f36a5,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
2e1ad457-e807-4eb1-a26a-2199f3313448,0c662bfc-dc20-4ac7-99b9-a84e7f3b3f08,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e5512c23-d582-49f8-ae81-4bb79a68339f,e722a2c9-d119-404b-a5c9-4a7becd79ad2,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
494c3c14-d967-4617-b783-8c210d2fa1a0,a8d6d3d6-3707-46b3-a939-9e8956556964,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
29ea16ad-de41-4f94-8b0a-d8757232e12b,2134fbe0-651a-4f6c-9423-e21167974c4c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e49d74cd-41fc-468d-8788-e06cf0e7d48b,50e0d267-3bbc-4071-8a6d-0945e61e6e36,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ea723b90-4cdd-4779-9270-cca903fa88c9,a6ffd822-c290-44d7-9827-4946d82e1ffa,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
8415d325-2020-4d49-b786-920e34c69d86,5ade59ef-37a2-4cf4-9e0c-b506309daba7,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ab5fec2d-3435-4278-99bb-8dbb7fa1abf8,54e9cafd-4219-4ad1-a104-84e0f51afe04,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
5377d6f4-7e34-427d-9fe7-b33887699a75,9b1bb8f1-f768-4fbd-bba2-da314319b711,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
6a6b03c8-cd5c-4a8c-ab7d-0216d07f3b30,cd1af179-60ae-4ebc-9431-792f5b09a88d,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
0ba88d4b-01a0-49ff-ab86-e3c49752c358,28c9ef03-ab23-4f92-8ea5-6e4018fdf4ef,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
55c4c325-0a47-4108-b4d2-37577bc1e6fc,25c84501-7e9c-4dc9-9a3b-99ac6a010e0e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
44589c93-2fc9-4c5a-8a64-6b0e870e9bab,7079e5a5-ee9c-4128-8fe3-e95a6b8c18ba,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
0d42ec0a-3e24-418d-86b4-aba9cf9c0502,597529ca-236b-4d14-819c-ce34f29e4195,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
bf7f5dcb-433f-4a40-a069-72dac3a27f8f,7bb2cd1b-5963-4a20-9837-6a31c73915a9,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
c49d4fc7-8a37-4f36-a31e-4fc8e8e0fb26,afce3bda-d01e-4dc9-a96d-7f46e491ecb3,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
83725972-d194-43f4-b151-9b6b4201575d,16d28dfc-007b-431d-a41b-3058e20718fb,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
551aff35-aa72-44cc-8bd0-5f85e94e0e42,d1d7a073-c29c-4865-a262-fb20d09f7929,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
f5656aa1-cd86-4b34-82cf-59386285780a,b1842e44-b0c9-40bc-bffb-020367a906fe,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
7602b412-5b50-4ced-af4a-bfc26c7c6d83,54bf64fd-f037-4a7d-8348-480dc0a695eb,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
c96ec0ff-f513-4dbb-9d78-008b774a5cf1,2cdd0433-865f-4f38-8991-e6a7de58c284,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
20470d07-54d1-4c35-82ea-854e171f3609,cfa08be9-d680-4569-bb8a-49fadff99e4c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e3619e68-bf6a-417f-96be-cc21a86d0168,49174280-3c70-46be-98a6-b67f273d096f,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ef884539-a3c0-4e08-b09a-2bd7ff1dd001,14e2b3bc-1fba-43fe-a5f5-82023a8b39bd,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
a8f59946-c324-47cb-9450-61f4ce67a71c,e9ade725-938a-4729-bbbf-66ebab1ec737,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
5c7e19d2-869d-43d4-9776-cdac00e37df6,9073b3d8-b0ab-4242-8a0d-0169e624ba7d,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
162e2f38-a188-4031-a3bd-e4dbf9a34489,d6f3523f-cb70-4f2f-b7da-98b48ee86dd8,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e09990c5-1759-4e40-87e4-6da8cd25b3dc,c946d44f-67a1-4b1c-ba0c-a902d7ecc6b1,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
18962cdd-56ce-4555-b5da-d79ea4b527b5,1ca1a4d8-01c9-44bf-8238-2455c78aa04c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
7d36c7dc-528c-45e5-b5a2-c3ddb08a02e6,f60faa0e-76e4-49f4-b519-550929a6fb47,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
a5e8b7cd-ecd4-4842-9966-7424a60b0cb7,f2a9ad39-61c0-405b-8abc-3a5b0484c170,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e239ea81-2bb0-4d3e-8691-6fd15d72c8b3,a8371991-877a-41b2-84f9-dd4e0e0575ec,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
13d16800-8588-4fca-b388-eb5032a9e68e,96bd0b41-2232-4c6e-b07c-58388e740c31,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3c7301ec-2299-4f06-bba0-23386739bce2,f1083686-47ac-4201-8dcb-a52b8808fbd5,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
7865a2df-2099-4ea1-be5f-093dfcbdd6c0,ca614977-2859-4fa9-b5f9-10b023da1aeb,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
f636cadb-91a3-4279-bd42-9152a04d3004,0b5b1a79-57d3-4661-8963-374d078425bb,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
1be527eb-c468-4e95-be2c-21d17a61ea1b,ee7c1f0e-464c-406d-8132-9019282f79fc,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
f34f6bb7-e13d-4fa6-95f4-e2eaffb6525f,72b233a9-9f1c-47fb-aeac-afe3c048c885,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
200980d2-12ae-4910-9caa-34e3b506a9bf,c2e90e4d-5645-47db-81fb-e571c833641d,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
da1de8e5-b557-44f5-ae85-a910e0ce106e,dfaba929-303f-45fa-9dc6-436e6430fd71,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
c1a9e2ed-98b5-4fb3-b661-7926e33c6bb9,1f804b3c-c28c-4d91-971e-c2b996abfe90,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
79d714b2-79b7-47a2-8ec8-195611ed4120,e9584081-b1da-4909-b176-4ce09f93c105,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e3fea069-a0af-4b3a-8566-e96423f1bde4,ad5b8141-0c42-4919-b5c6-40601ea06601,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3bf0d54d-336d-40bc-ac8d-5d3d10d33202,80bcbaa9-59b6-490d-b90f-24f825ffdbbd,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
d7fc0c3e-de93-4c85-96a3-aaa1db472700,1b24a792-8ff9-42b2-b719-ceca8860d031,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
43350901-71e1-4ea5-9f4b-ece4d6c3cec1,cdf5289a-f559-41cd-a089-2dba9d096e1b,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
727e49b3-5935-4dff-89c6-45627172a5e6,c6237e65-a619-41cd-af13-19ca16a611a9,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
aeaf742c-2489-4ad0-858c-b315719fcb7d,d384c3aa-a060-44be-bdbd-21a85a78edaa,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
24b503b3-6b31-40eb-aad9-15bc214fa009,cc6289ef-7e1f-4b1b-842c-97d297b04e2e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
548ffa19-6591-408b-b146-2f0b66a41f56,43023482-b254-44cd-8960-369c2a109807,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
9d6446d3-be32-4411-a99e-14445a191967,d1f370de-013a-4557-a7a5-e16362594e34,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
990dd1af-3a14-4ba4-af0a-4689ac3c5b63,a852b1b2-4d03-4b85-b601-11a3844fa9ea,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
993f08cf-18dc-4ab3-af28-35a15358cb08,70497088-d234-47c6-bafd-7cb54ada55c3,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
53fdd2b3-6b2b-4e16-9921-64be9a5490e3,3f9a5206-5305-40b7-9a2d-204f1f8604f9,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
aad63808-a401-4482-b6ae-74ff147b6ee7,0bae42c0-badc-4b48-b6d0-53456770ac2d,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
87cbcd8a-5996-4914-be50-dea488798c57,6f4cbb3c-9f26-4a41-beaa-fd31de76fa4f,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
b8958205-175a-49d6-b58f-e1e0e6150298,f3f8fa63-841b-4abf-996c-61c9f3cf042e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
2a109dbe-2e28-4602-a59a-4d0ca3a9e0b5,47a0735e-c248-4afc-99a6-7f8b49de99cd,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
60b71a55-60a0-4283-9586-d775d70a84b3,8d6ab383-d043-44f0-8f8d-f6483c2ceaa3,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
1462045e-1e9e-475d-8139-fde8fa8c27e7,4ac0b0c8-28a3-42f6-b5c8-62b48caf23a8,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
88504da0-61de-47b5-a58c-d00749fa47e7,a6710cf1-80a1-4514-8701-55c30f57e022,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
354269ae-1fe0-450b-a482-72d7f451288b,f115a04f-cde3-4e32-9a1f-03b75aa1927b,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ab272902-ed99-4a45-9e93-2a8165faa2b9,089a24be-8943-4ac4-b4ce-eb5fd8d76f91,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
cc25ec17-4698-4c2d-a093-7a74baee5119,ac323a51-357e-4c0c-bb35-a3795e44bf0b,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
4446695c-30d9-42c3-9663-dea6ada4e07b,bb9b2c90-7d6c-436b-939a-5656cebfae07,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
8f384d25-a2af-43a4-aefd-c55a32050b41,18a1ebcd-5779-4bb6-8900-26fa6fdff1fe,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
6fd4d468-5aae-4d12-b4bf-df19f4e0139d,c707dafb-efcc-44dd-b22b-88a8b2280e0b,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
24f2f50e-a435-41a0-a8c8-47e5ab9c74f4,cc4d22e3-fcd3-4a2a-95a9-48881583d0fa,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
909e3185-750f-4c46-a117-95e2cb572250,be1fdb89-0a85-419f-9681-cc9aed73f13b,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
828b4e1a-82cf-4386-914c-7169a4255380,6ede8442-6a73-4b1c-b83b-b3763df8de63,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
93e2b190-8915-4fe0-b1eb-502ba4449e92,ffd907a1-ba92-48fe-8702-22baa63c6741,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
d2ca5977-7b9d-40ae-816a-02f1fc7d28f6,8bccdcda-fa10-43e1-ad12-b4e4f8ef62f0,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ca8229a7-d470-4565-99a6-05dd3f75da51,9a17bfeb-3ab1-4107-b669-2dc2d53aeca8,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
93abdb03-b983-4c52-bd7c-e609c4d9f2b8,b5a85b2e-93fc-42b6-9a3f-ede4ce303562,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
209f5b01-b35f-4bbe-95a5-6252b02946b6,1f7fcc65-ef10-4e04-a939-ab8e3fb83531,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
39493096-05e4-414f-b5c6-2c3ae9f74841,1cc9d5df-74eb-4b32-901b-abd3390da745,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
721de26c-3382-41b7-b663-6a2c157f314b,c2a5b6a3-1e45-4fb3-8c05-be9c5d473b40,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
f3e57081-4954-49c2-bfe8-ca2b4f821c10,18b21809-5eaa-4373-ab66-429295ca4ede,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
dc241911-0ae4-4506-acc0-6b079122a887,68525cfe-1453-41e6-9a0a-780490035a72,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
b070e76b-ea5c-441a-b950-269098ef2a3f,2414be52-60c7-412a-9e1a-ee0f48844d3b,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
2c1c9098-2737-4ba0-be2d-e8ad954e9710,ddb34db4-a5af-4083-90b2-3d1c44218227,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
1f32c355-cafa-4cdd-ba5e-7a232c5b087d,da2d10bf-9eb9-4ec8-8758-b8da8156c819,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
59ecd2b5-694b-4442-8d5a-035d02cefa50,9c34f183-24bc-4cae-89ce-5be0df4dc625,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
a098e6ba-a97b-42a4-9267-1def333dbc6e,5207fa36-0a1e-4c96-a5b0-b0748044fbf8,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
235870fe-a913-4c39-a291-74a2cf075e5b,84829436-62d4-4c57-bca8-49df9a6652ac,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
f539205a-fa7e-4525-ad53-1f8fa4e1a2f8,83f2c1bf-d0c6-4a67-9f1b-4ecd41efe9b6,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
2415673f-b7d3-4b4e-af51-69391b1292fa,2d3d0b9c-d983-4c2e-9ac4-5b0b6a49fa89,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ab1174fa-5b5f-406b-8eb6-82c02a2cb997,4c2fd9de-1553-4909-a5fb-63074ecc0863,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
6103198f-ce6c-427d-a40f-81c2d10948bd,c8b000e6-4b6e-4bf9-8c05-b59eaacf2418,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
9efbd6e5-52b6-4c87-9cec-e8a0c018632f,bfc88f45-2122-47de-87e4-143a590001cf,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
9266701e-7af6-48d1-8f74-357595c7d652,ef77c81c-3953-4af9-b4e2-2c7fed3947d5,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
9cb26ecc-7782-4f1f-9aa9-0c20493bd8bb,b24379d7-feb7-48be-8b62-c27ce123c82d,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
6003a7f1-cbc7-46b7-bf13-8498ac793299,e71501be-c17b-4635-a314-b286fe3eaa5c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
fd268e03-e7bc-4c9b-b25b-17ba9aea98c2,41e6b679-e527-4c97-baf9-d5ad3b8ad123,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
97b3f9d3-69c3-4c7b-af6c-21169c0a73a1,b4331249-3480-4eee-a106-1fa27809f1c7,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
6500e30a-eb68-4b78-a21a-952169e5451f,94790d2f-65e9-4638-b590-6aa5e9634001,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
595c1673-1cf9-4209-91eb-05fa4df50693,20b7aed4-bcd4-4a67-9369-6b38b83ad86d,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
14e759e1-b0ff-4f10-9f57-9dd9861cb67e,06114355-964e-497b-8722-0f7bc9ca53ef,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
82b41ada-c595-4b2f-ae1e-6f9c53c754db,d33b7e67-3c67-4fac-8f5f-e9354500143c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
80076d0c-537c-4118-9f23-c219fdc254e3,2b0c8017-0fc2-4152-afa4-ff44a06774e7,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
b0e264d2-675a-4b88-b9f7-aef9d7e94be3,1463d231-76de-46be-9415-39d32194e91f,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
d36fd5af-c564-4135-83ac-dc3015e1b917,42ecc1fb-b504-46dc-a9c4-c8a3ff957397,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ac4457b8-577f-46eb-9bba-d4bd469d8f57,74fe2479-88a4-4023-8424-0474733159e2,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
a6a53257-8c42-45a2-94fc-04995be37319,0a130605-8b3b-40ff-9e2a-63796efdfc24,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
83213998-6571-42df-8748-56396a3c6520,17f2bfe0-65ee-4019-b3cd-0d9c42609ab0,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
4b7630e9-b260-43f8-aea6-70f6bc6adf3d,3033b238-99e9-487c-a5f9-44f20c4b9fb4,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
020b9a00-503d-4759-8bf3-06ee29514260,81a2eba7-c18b-4aae-9d63-1e0567d732a4,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
4366a9c2-99b2-4f7b-b5fc-7d952f3b0d2f,3ddb598c-8794-4909-97a8-c756ea9e00a3,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
02eb257d-e9c3-4750-8507-bcc4561514e4,0ac6763c-bbcd-4a9d-9bbf-c17cc32a8612,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
4a7f0f13-405c-46c4-8f18-2af4f7a7dd1b,16c165da-6982-4be4-9e98-ae28e9516f1c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
a31699aa-502a-469b-bdc9-22090db42022,3e2bd1a1-9c1e-47a3-a007-ea60496ec8f4,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e1ec54ab-7b84-4dc3-8bd3-180a47b62ecc,f9906029-9c55-4d4e-b025-c76bc9eaad4e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
7db3baa4-0eb9-40ec-90a5-4fcba589f85d,54a494b0-7749-4cf3-bb9a-4da03cf6a042,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
644f556c-1ed5-44aa-bf56-48e7560585f9,22897c43-b189-489e-bf3c-efc3d68ba98e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
c3e5dabb-85ba-471b-9465-ba330377af4a,8265c26f-a0a9-4a8f-96e4-c696ecf43f21,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
01d83318-f1f5-45b7-ac16-6672a1c79e9a,bcade98a-1337-459b-8356-c42fa32b3c59,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
aaa3fb7e-955d-47b0-9fa7-f8b766e81b6e,263d4884-af6f-4492-a50f-3ef624efd401,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
66d63c37-9d10-4aaf-b4b2-238b8e942ac6,4630e69e-a885-4010-b355-9fa7ace7a967,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
f9a4a6ca-80aa-4fc9-94df-90c94216482f,09d3c206-1c40-461c-b427-62af80f6c9b4,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
616eca62-169f-4760-aa85-9b27dcc35a9a,1881e712-46ee-4fa7-9d29-e809a25e2880,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
97aaa9f2-ef3a-429e-866d-2472a85dcd5d,9bb9ac48-9e1e-4126-8026-b884b04398ba,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
85959375-1344-467d-b789-de57100c858b,0b7cc461-1abb-42c5-92a0-aa3effa9eb9e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
9b2f2606-161c-411e-a071-7dc278139a14,4b7f4ea2-fe7f-48fa-a1b3-1fd4034d6074,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
001786a1-33cf-4aa5-bc41-73baf14bbbfe,0e17426d-839b-41d6-87ef-e57028939f32,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
142ad073-2648-421c-a55e-25c5e9302e64,0fa3aded-7bc9-44f2-b8e0-fa468d12702a,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
