id,college_id,scholarship_code,name,eligibility,award_type,award_value,currency_code,application_url,deadline,is_active,source_reference,created_at,updated_at
ca4eead8-55db-4214-be98-bcfbe458e054,b472a8f1-7a4c-44d3-814c-c9a395b29a56,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,43.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
1a7d7586-a9e7-4db1-a270-9b46a3edc8ca,b0fb60b8-6e43-4f80-8c74-bdd3e79ba3e8,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,39.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
08579282-c818-43cc-b29f-232d8d085339,837a07db-7a93-4965-8297-5edb008085d5,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,14.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
4f1022b8-b518-4d74-9d00-f6d14b54ba66,28af62c3-ddd4-422a-a6bf-c0672d1db993,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,49.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a2068b63-4376-4703-8306-c0f2109cb399,7dcaf898-c838-4ea8-ad86-cd522a1d13ef,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,22.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
82083a0c-7885-4a15-b008-43ae8638c6cd,98e4c065-d3fe-4d6e-b694-277562adaf43,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,39.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
8795470e-ba20-4f7a-ac6b-7e964e4a1d02,c43a0f41-f4de-4a33-b4e1-c64137b52466,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,16.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
0f51183b-f8c0-49d6-b80b-b256f23ccdc4,f61233bc-5924-415a-a83b-fc0ca5ce24a7,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,12.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
3ca72e62-2a14-48c1-988a-6a1c040e8ce3,eacfefea-b47a-418b-b1c8-ac4b026e91bc,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,13.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
d8b9a4b2-06b7-42cd-ae1a-e8df3f32f1ad,03e4b13c-6bcf-4fb5-8e5b-614bfee5daec,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,42.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
68671249-918c-4f50-9d66-721bc817897f,f8c49625-7f2c-4bfa-935b-b1d131faf7a7,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,18.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
799ab008-4886-4832-a057-a8314f0bc22e,fa7b6207-4aa2-4e90-98b3-8cdf501bd7d1,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,31.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
574c0cb8-6e56-4edb-8bc6-fe5f4d37aff7,2ba931bd-2513-4518-b4a3-91f4ad549151,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,11.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a6b84abf-d4f7-49f4-a32d-5413b08e0156,70c244af-c4c1-458c-98a7-9a7d2c9eff46,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,19.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a5fc8d78-df58-493f-87a9-ac45cd601c37,44bd7193-be2b-4c62-97a6-52b1e12cac36,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,36.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
bbefe37f-441c-4318-a130-f03f8262a045,b2e0eedc-fae4-4b97-aa75-721763ebb514,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,40.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
e8da4660-31e4-450f-8d91-7db61c8afe6d,2a1edbe4-5c28-4170-ae43-baf33c29e305,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,26.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
53e0ce26-4069-4e70-a2af-ff295eb4e649,ed170d77-8c99-4911-802d-dec71577ac4c,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,15.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
48f74c4d-9763-463e-afe7-0d7dc012d5fe,c88f1760-0c8d-4a20-ba4e-8c669d05151a,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,32.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
089bad36-3068-4b84-8ef5-2f53371e05e7,120e08bf-8230-4576-8194-883a1c7098e2,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,37.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
337a28cf-5b12-4dfd-9dec-87716c47d73a,f505309b-8e69-4a86-b270-a33e0965862d,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,34.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
2b1a55ea-e974-4ec4-a591-44508a5b380a,59969c73-f764-4231-9051-201d7df72eab,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,13.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
cb4b0504-f4f0-408f-91a6-59433d67166b,d8c29d05-2e94-47ab-a9e8-28e23ecee1dd,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,10.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
d2c7a634-2a63-418f-9f6a-79bf8b8b00cd,67974499-5689-49e0-8eb2-76e7c99ffef7,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,36.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
91ed24e4-9a17-4d7c-9c8d-f29f5b54f53a,9e20ef63-68bd-4d73-a2f5-e8eae57a1e5b,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,48.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
fd209555-6de2-4b2c-9f36-d400d0e18565,d1a15246-cd6a-4a3f-b5cd-e9374bea72d4,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,10.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a5b371ce-ea2f-4d42-97e3-91f7b39331aa,7af20195-551b-4af1-88b4-995ec653bef6,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,46.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
e5d6f9b3-819d-49cd-b44e-49fa063ecc1e,4bd5dcba-f175-4cb4-a912-779e29598c26,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,13.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
ed414ef6-4452-4087-a67a-75be018bb691,ff8c3438-b559-453f-b475-90a25d78a558,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,38.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
2cdcd016-1269-45c1-92eb-59e78c4bacd6,0c5d1a4b-3c4d-4198-9298-d647e7a1433f,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,15.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
743a34a6-8083-43c8-9283-f285086c31fd,d40406ba-aab3-4694-acb4-c6361a7d8e77,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,49.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
5444210e-4e8f-417e-8576-38812b94a27b,5d1fdbfe-f359-422d-b193-a63b180021ff,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,11.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
c20499aa-d64c-48b1-8055-15dbf8a2bd29,c0009719-d8a8-467c-a5e2-b7e91a124e32,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,19.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
93233959-14ea-4e6f-b6bb-145d4a63b12d,b65eb29e-be37-42df-9049-db61eeb106cd,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,38.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
e1d1ac16-d716-40dd-bbd0-5c2c2db84b0c,9de09c76-11ec-4e0d-bff3-16ac0bae814d,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,24.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
e52de0dc-4ec5-48d8-8175-ddee61ff37ea,7eec364b-94f6-4aec-8213-e34d884cedff,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,39.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
39a0ec81-649a-46c0-97d9-eda8fe1de89e,2a4ced57-01b3-4206-a0f9-3773c1d0e21e,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,43.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
5bf24ea5-41d4-413c-8cb0-f4fb869496cf,18e4a528-ae8a-41f2-abe2-feaa86aa892c,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,27.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
5aebfd86-9012-4302-a218-979b032e033a,6e16006a-fb2b-4f33-a10f-c09cde674f8b,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,43.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
57ff5ca8-5012-4d5a-b415-37f3520d75c1,742c32a4-ea95-44ac-82f7-f9665d4abe9f,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,21.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
4ae2f619-2f50-48ca-b775-741d945371a3,e65e89f6-cd73-435f-8ae9-cdc72ae9cd36,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,27.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
69d11dac-03f6-4121-84b5-497b5aa0890f,cb60e619-831c-4208-b6b7-6b8413179fba,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,48.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
417b2984-6f65-49bb-bad2-2d8b9969b903,ea8a7e09-8658-4d3a-baf4-2eb395cb9728,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,10.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
6e3d3ecc-2508-4575-a308-e9814057d64f,088b8e73-2d5e-4710-b2c8-67fec5231bf6,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,33.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
4df8685e-2724-4c00-8259-459cc518516e,31d6166f-dcaa-44dc-8a33-b823c8124367,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,12.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a2203172-ba69-4976-b466-b52c14be93e6,47f5bc1a-f48d-4425-b6af-977e8d4cc60a,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,11.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
e9311174-4c3d-46f6-af98-03fcc0267414,275bc889-8c81-4de6-9346-31a7c12ed270,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,14.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
912c255b-8c94-4f7c-a77e-19a3ea7738cc,ca99f629-0a69-4f29-ae14-fc25d4f08da9,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,35.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
123aabc6-eb66-4c68-87c6-5517c37e9ab1,3892ff56-c432-47bb-ba98-c954969c9dac,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,23.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a548e84e-f756-4546-ad5e-8f09b22389aa,079efd1c-f7e1-464c-a9dc-021f7adc9559,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,48.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
90023b84-cb28-4764-b406-e3bf7fd4e1dd,9b90231c-4788-4ffb-9333-d99170d1d23b,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,31.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a421ca26-8459-44e1-880a-eb33e9141bbc,c5781221-0dac-469e-b200-a230b9c24fd7,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,41.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
b7de1a40-a123-4438-bc4f-5a888d2c31cf,e79144ef-4927-47ad-8e6d-115e5c4dbdee,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,30.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
b7ba24c9-73db-4f71-a633-5e1edd528040,eebfb43b-44f2-486f-b826-775ed8f4fa5f,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,42.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
5bb3519b-53a8-4c84-93cc-950a27bb3265,4ee75ecb-dc2e-4806-ae81-b15d8af463f8,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,44.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a00bfab7-3e17-45c6-b304-7f83f11ecbea,a6ce2398-6b41-4d5a-8f9f-fb6cd263fbd7,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,23.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
8f0dfca6-7dcf-4c06-82bd-8c9142fa6ad8,13e89717-45b0-4f03-97f0-332f23141dd6,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,36.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
5f9559ec-c62f-499d-a8fd-dfd3cd41ba86,43310aba-5f18-4bc0-b056-6e44f3b2ff87,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,18.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
fb3b9962-4c58-44a5-93fc-912fc2c5e59b,8d72f6df-d9a6-48e5-9462-d2a75ecff4df,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,47.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
fab3b43c-87de-4cbf-8c95-e3f241c805c4,be247674-c6d9-41d7-af8b-88193f82d542,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,30.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
25ed58e8-0550-4bc7-a069-e7427d9b8dd6,7eee04b4-ad21-4b6f-be37-4e36832156e5,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,28.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a3ab0e51-4939-46f1-86e9-a3a60cbe0a2e,1c9851f9-255d-48fe-bd03-3847c897fc26,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,38.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
c13eb854-f22d-4a41-af6b-828d071ab652,e8fc30da-b728-471b-b6e5-5fea95cdd001,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,24.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
50c9b55f-3620-4a1c-8931-c8d38853b4bf,76f941c7-fa14-4cd2-b65d-5ad08b130b90,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,44.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
506f6dc1-1000-4373-bb30-196a8da46b2d,f3c7b7e2-ada8-45ef-9ba3-e6c4fa932908,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,10.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
0623a9d4-3f47-4d89-baa4-9b408e1e351b,6fe0964d-071b-42d0-8e9f-cbb08b4db902,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,37.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
711b7e1e-925d-416c-8e03-1efaa38ef031,ea402341-ed20-4386-b40a-67aecc01e670,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,47.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
bc3c21c2-b078-4302-89b4-5cf7f18000ea,a36ebf57-fb2b-401c-a913-89288f2b36ce,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,49.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
701826c8-8aee-4c56-b2e5-7e56e29cf31a,9f037cfe-6986-42dd-a321-c79e8709abf2,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,43.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
70a2a31b-6c58-4525-8ceb-660f45d9d4ce,32d468bf-c177-4a9d-ac3e-2210d68eb218,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,25.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
2f91b973-c28b-4204-802b-d6d475c6eed5,c8a5724d-4461-4576-bcc0-926734f2418e,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,42.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
78bbaf4e-9f84-49b1-b668-79461355f10b,ffd408cb-1323-4dc2-806c-1cc0b515db36,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,45.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
436fcfd9-7848-46b1-8f71-d6af3794d372,e1005c24-45bd-432d-88c3-b2fe35cdd169,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,22.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
86af6727-4513-46ed-863b-eca3af2ec32d,919bd9e1-7443-4232-8fc2-aaed459c13c7,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,18.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
7f3afeeb-6673-4b45-ab30-2d13190aa24f,470a7905-8b64-4003-9c38-235af2d23b58,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,50.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
8b4bff7a-e107-4db9-957d-11ae9e1f89c1,7933a300-1bcd-404d-93dc-73bf04a3583e,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,17.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
4fdf9c5f-78b3-434b-bee4-659263233ba9,3a7a9633-3ad1-4641-8bcc-43525d65d0d1,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,43.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
5fb55ddd-69c8-4c6e-9c6a-a83d152992e5,8753c59c-93d1-4799-89e2-9b1c743fd9db,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,46.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
27dbcc9d-431c-4ccc-9b25-2e2ed34dd7ee,0af1b755-69cb-4cd2-8d91-423ed6f0332f,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,30.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
969dbdba-2905-4c37-b2f5-a4a81c2ec31f,c4180ef9-6afe-4330-8f1a-675abfcaf92a,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,27.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
1b0bfb22-2963-4a32-b4d8-4fb1ede41e03,e21d9f86-f0a9-4633-b1b1-43cecb1f38ba,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,15.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
59f01d2d-2ea9-478d-90bd-ae6037a809a6,82ff2643-3fe7-4442-9cb2-dac62aed16fe,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,30.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
aa44b0e9-4513-465b-9712-3750ae9450bb,136954ec-c9ff-42c4-9b66-5df561d62b7b,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,12.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
3d2a822a-78f4-422c-aa43-9e6ad1bf52e7,bde76dd5-63d7-47e2-9757-fd890418eeec,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,41.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
f5f3f3a0-f313-4564-82b9-5334768f3ba2,cac0893b-ea66-46ba-b060-dcc1f053503b,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,45.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
77fb50ac-1227-4d72-9e70-d1b68da4f754,0687b072-38bc-42fc-b54b-d8f1a150fc9a,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,42.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
102eb73d-be80-4de6-9bba-5db7d6feab0b,2943a131-7744-40d4-947e-dcc52bdf54a4,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,35.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
