id,career_id,title,provider,resource_type,url,language_code,is_free,display_order
7746b7a6-dad2-421a-a175-2694379faa8e,9652d388-d182-41a1-a667-37df74145450,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
55fcadfd-76d1-4c62-857e-496e5859b631,96f4024b-91f3-42c0-a331-d53859e32506,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
b77415ca-17cd-4538-a999-b45ed99d20fa,978b79c0-fb47-43e9-a0a7-978bdae446af,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
70d1e6e2-59f2-4456-a84c-4793ba2916c8,97d2779b-a6fb-4379-b74b-3e5762d5549e,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
9886ea04-9788-46c0-a662-d9367f869a14,98052a00-3ef7-4d2a-863f-66f10bd8e008,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
7435ace5-4580-49dc-b1e1-ff69f89a09bd,981112e4-2685-44f7-a9e0-050b476a5a32,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
053262cb-43db-4e1a-9b27-15bb2cdbb998,987cdcfa-c167-496f-a301-b7ad02d0c583,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
7ea76e94-46b3-4c7a-afe7-ed5577fa0727,98a0fe8e-c36e-4948-bb45-330eaffd9e52,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
9f215f6b-be7c-48b1-bf56-b7d5e44cf40f,98bcbb48-b5b9-49ce-adba-847879d1c102,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
3a3e6801-1892-48a7-b375-a470cd40c61f,990e9e41-8d67-4825-b437-dfcf827c620f,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
be2ddd2e-0967-4b69-823e-b985f19a75ae,99de4035-fcc5-42ee-92a7-a90b303a5690,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
a273cab4-6224-4ced-89c3-186fa781c391,9a6b4038-c681-449f-bc38-31b30d887afe,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
158f5190-5976-4ea0-ac2b-f132f603cf5a,9a7bb118-847e-49a7-a328-e55028d3a01b,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
3fb72164-4cf1-4289-8d1d-3a783725dafc,9ae6152a-e428-451b-b562-fd925d98909b,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
0ebcfd6a-2111-45d2-be84-0f51a15bdfba,9afe8226-6a16-4747-b401-89fc40b502b6,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
b979b725-7bb0-4166-899a-fb5ffec9bbc8,9b085eda-1036-40bd-98a5-95326992cddc,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
25ae87bf-c283-4bdf-9e4b-9e6166fc514c,9bc1d4c8-e869-4b1a-be85-f6db3f273077,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
04e8473e-cf2a-4075-b487-bb9d71feaa0f,9bf8d867-5311-4ebd-a0ae-f0702e630e4e,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
105aae8b-fce0-427f-b745-ca3e7935df0a,9c952ce4-e926-4ebe-90dd-69dde800bb12,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
04252223-d964-4931-be7d-0130f9b1cd4e,9cc6513b-6a05-4c35-a0da-a08a3dcccad8,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
0884e1be-5551-43a6-bdaa-974d18fdf2dd,9d379fd4-e314-4753-8576-0a437e5a7104,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
d3389a54-9d67-413e-bd43-70ccb79ecada,9d984a08-c761-4d07-9e2b-702b3233d0ef,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
cf8d4cc7-404e-4a05-a78e-f45b6bfdcddf,9db81664-408f-40d6-b8d8-b92bc5c125cd,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
5651a340-961c-4814-89c5-2b2491eb1822,9de18cca-404a-40c7-bf14-686f40eda6a3,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
b6564787-f1b8-4ffb-a2e2-b2ff10d9d626,9e9ba0be-5f18-4924-823d-cdb09fa91c21,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
0d9ce82d-d1a6-4d5b-a819-9084f142819f,9eee238e-b69a-4ca3-86b4-1db1aa55cafc,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
d1bbc05c-24fb-445c-87a9-41fc2cfc6f0b,9ef12fea-79ee-43f2-bc88-a8d60d697c8a,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
e2d19e26-8034-4a38-bcac-2ee5e9071062,9f02ffaf-f98d-438b-8868-163f28a4a3b9,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
8f79282d-4f54-4259-b9c5-4a6ee8cd8684,9f5dc8af-375c-466a-b8f6-54455b46a968,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
3e3ac8c8-d39e-416c-84ac-b30658b7d866,a0ab0810-303b-4267-af31-0148fbaa9278,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
10cb0bb0-eb63-407d-a520-d3e7208bbcb1,a0c2b26f-31a9-4e9b-a0a4-02e65757c82f,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
e1feb905-d491-4e2e-a170-ec9c0092a708,a0de0251-e72a-416a-914c-340dc70a02b9,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
b49f96d8-f89d-4151-8708-f53a1a1a7b61,a2eb8c61-5c8f-4a61-890d-9f0516488ca3,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
1444f37d-4f4d-4a8e-bf05-2b69393bb3d6,a3aaa708-cad2-46df-b3b1-9366020b6583,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
5b1478e3-af59-441d-8390-33b342f5cc6a,a41862ac-82a3-4719-b432-bf90bf19a592,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
d8a3f34c-4484-4387-bf09-d10f69c29fc7,a4191ea9-31a8-4f9a-b43f-b626dc96db47,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
dce0eba6-b6b1-4433-8d60-9f317a93eaa2,a43eb17f-86ff-489b-8afc-71f8fd366c4f,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
35abe30f-e20a-4cf6-8127-13eee1de0a48,a457a0db-f9bc-4616-9959-5bab02eecb71,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
2805894b-1c5c-455a-b782-85e40f4bbb6f,a4963511-11cc-4f70-912a-99bb9c241e1c,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
8fc856ca-55e9-45b8-8381-be4e58343f9d,a4ab855f-5714-448d-ab8d-a35421270a6b,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
4182558d-9839-4083-a3e2-e82624ee8da7,a513de3f-da29-4589-b496-92b63bf53937,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
02acfdd3-7957-4f2e-9370-77a11893e19b,a51afebd-c66d-40c0-b2f4-bc3bdc23b86f,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
f519b690-bedb-4cb8-8dbd-e4791df4838e,a58ffa3c-729d-4e5f-b147-51128b698ace,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
921431e3-7714-4906-97fd-b7039334f7e8,a59dbb2b-61f2-4c85-9991-c012dba7d258,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
0aad4da4-314d-4593-9a1e-5fc395c8ba6b,a5bff769-4387-49a5-b9a4-6fae68aa900a,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
23326ba2-62ef-452f-93ed-44779d113b52,a6568227-9883-42ce-a544-90fc4655c428,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
95364b40-d2fd-4697-9b2c-e012ee1598a3,a657dba3-d4fc-4567-9d0a-7b9d66254ae1,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
572ae67b-4c56-4959-85a2-afb39105ac33,a6dfb5d3-b52e-4ecd-92dc-02f0156c63c7,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
05d5b0da-25ca-46b2-874e-44d4f50c61c2,a73c96bb-4988-4419-b9ba-5cad3b2906d7,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
f591283c-22fe-44c6-a482-f7a6b8e1252e,a7bb9254-a511-46df-9d6c-e22b5b1c7c14,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
b55a92a9-d302-4882-8ddd-66eafa2588f6,a8429dd3-1cd8-418f-b15d-7da6c2a44ce3,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
3f868da4-aa05-46e1-a542-98ef607ff8f6,a8447e47-3087-4fde-9e41-85ab6f9c514d,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
ff890a7a-d198-45b8-b4cc-9f735f25bed5,a8911926-b0be-4ccd-aa6f-738a3b1dae40,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
ac40d60a-da02-4cc7-8db1-e6cbeef301b8,a8e75caa-745d-48af-b73a-da9b0518d8c6,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
ccceb489-a355-4f36-9422-d7a2f14efe6e,a900302d-211e-4ba5-9b76-b46cdf6901e1,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
6bbda767-936c-4e59-a501-3de9b9f1571d,a90c9741-1941-4cb2-ba8c-d77ac1299ae5,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
1a54f525-4943-4981-9f1f-7f6855c1623a,a912f566-dae8-46dd-8477-759d824e7eb0,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
1e83837f-e33d-4db8-95e7-b1748114fed0,a964d04c-9851-4252-94d1-e9cf4af6626d,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
58f6b774-9452-44eb-a181-91ccc9798ee7,a98c5ebd-39c7-449b-8304-2da02a3860ad,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
d4ac30ff-a917-4a74-907a-f96a8450c405,aa0d80f9-f4fe-4909-a6fa-b00875876bf0,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
c2767b49-bcfd-493a-9796-f91e70a53a23,aa3ca44f-1989-429a-8362-07f9f65e2e26,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
bf386373-78a7-47d5-8b42-8c384d8d5af8,aa45fd9a-09be-49e3-9c01-90da94c2fd65,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
f3171eaa-b1d3-4e2c-bb6d-42996f436ae7,aaa62745-8383-4c9e-b2dc-df5cb3d2bec5,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
e5fdf5ca-5656-4725-ac7e-1269fa8f26c2,aac90233-b8f0-4670-88b4-742a0bb2afb6,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
849b90ea-ceab-4c3d-947a-96747ff86f61,aaffa57a-10bf-469d-af88-fa571d25df95,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
02530f3b-7ebb-42c6-998e-c076b9f72643,ab450a2a-c64f-4520-b281-8fa2ec82fbcc,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
3d67ddbc-7f72-4fc9-a7a2-3c4f2c951013,ab512c82-fd6f-478f-86bd-4eb043f00b14,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
7033c188-7432-4cd5-bb90-104ad4269a43,ad6940c5-347b-464b-9103-9960d83aec26,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
58a55451-e3f1-4ad2-bdd9-0d95fb3a4d08,ad76688d-5008-4ca7-8b7b-fc983d5b2e11,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
cf386a3e-53c8-4770-9984-029d74ba80bc,ae4aa30b-bb75-4f4f-9b7d-bbe2bd416510,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
73b23325-347c-4f71-8179-7b1738f622c1,ae60aad3-692b-47d5-8534-9674ad0ae32b,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
b7f997aa-093e-4dd7-ba52-20e4c1d7194e,ae6c82f9-2dc0-4d72-b1ff-f1e1f6ada59e,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
4417c417-26a0-4e97-8e78-7893911c3da5,ae6d781e-39ee-413a-8844-96c36e9eb0c4,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
ee157c40-7859-441b-b8f6-27606ebe1233,aeab08aa-ba2f-4732-aba5-236f4762211e,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
0b47b4de-b168-4b9f-bd23-9df182506601,aebcd50a-8ce5-4cc5-be03-b1d1999544e3,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
9c5635fe-107d-4121-929b-9c3ad0712b71,aed2cd31-9d53-4dcb-ab20-1142b72299cc,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
e94ac668-7e56-4c19-a697-8acc4daf456a,aee5eb99-24b0-4332-9153-e15d4dc7b335,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
4d2db4b6-c58b-4180-98d5-160b13d9fd40,af4f3357-0efc-4509-86f7-bd33fa9bb048,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
8b03645e-7af9-4255-af37-5fc97dc9e3a0,b0515d45-8ca9-4705-87d2-336451ef3989,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
54d6bd1c-65fc-4ac1-a2ec-7c996f3076b0,b08539dc-ee94-41e4-8f6f-316360eb2eb1,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
652ec83f-3a5c-4700-8102-042ff202e799,b090db49-57e7-4ffc-8ed2-4214c0bccf66,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
039afa88-d341-4596-8a82-2693d7ccb502,b099eef5-18f5-4183-bcfd-c486531af3a7,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
45ccbaf7-463f-4932-aad6-bb44d9c99c05,b0a7f40a-9aaf-406f-9a51-5608de721108,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
da6bd35c-747c-451e-84aa-0ab1f13bfac2,b0a80f4c-0252-45d3-bc76-af25e0e85751,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
3be24976-22cf-477a-a0f2-51a808a37199,b0d4a1c4-f2fc-4163-9efc-cdda7a2eda2d,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
a46d2ffc-469f-43f2-bd4b-89ea3755cd8b,b1034123-ca23-4460-a569-2eed21e59457,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
13ae316f-f515-40eb-8978-f78aa2241943,b16ab348-4005-4b96-8517-1db893811985,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
2dab093c-f348-4510-b4ae-1fa5f511e414,b1b0ba4c-a59a-45a0-832e-ea259a766d94,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
27036a17-1e0c-403e-b95a-64347ee19251,b1b68d9b-0a23-402b-bc51-f3c45074f8e6,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
305fc92b-8a6a-403e-b02c-875cbc9d53e3,b311dfb2-53e6-410b-9593-1269e6ff4d12,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
4b49353a-3cf8-49d4-8d4a-912938cb3f67,b3662f0a-eb24-4380-b4c2-f45812015914,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
a97ca4e6-3500-4c36-b3ae-0f4565d79fb3,b3c77f36-8fe3-4705-b75a-c5c7ca932780,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
58a0c5a4-b174-4986-871b-6a17b8a704f5,b3f98d6e-0b3b-4847-9378-255e3af4ed54,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
2555b234-64c2-45c7-9733-4fb43f8c1a05,b45d6e6e-fa8c-46d1-bc0d-231cad51c5ca,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
ad232428-6056-43fd-9c6d-f8f78d5d3fc1,b46927da-595a-4124-9931-c556709c93dd,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
abd91f78-21e7-4ba3-895e-2cf2473463ce,b4f7dce4-6aab-4512-9f61-7a632044211e,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
ecafb747-b76c-40d9-942e-2b4d51d5fe20,b54c61bd-e39a-4a38-a07c-c4716701e39e,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
26e9b2ad-4434-46fa-94c7-f8f41642eabc,b558611c-c19a-46fc-a03f-7a8f002086a6,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
4e29e595-89ac-4681-b36c-8fc1888db399,b55f91f0-4eeb-45cb-8a5c-c1ae1313307d,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
24412d5e-295b-4e68-920e-fec504e8767d,b5b97c98-1a1a-4276-8507-2ec19bd51afa,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
9b2cec2c-9a04-4216-879c-3bb004aef0ab,b60bca24-57d5-4090-9b1d-0f3c8f730d9e,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
a74063f2-5235-4983-89e2-740a05ae9695,b666d26c-ab9b-4f6b-98ec-ff7d88c9319e,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
fc5d4499-432b-4a3c-9cf7-3fab2dec3aa5,b7fc7a8d-38fe-4ad4-9277-4304116b1f59,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
259ed25f-58eb-490d-8578-ceb235711b1a,b82ddc64-f228-4d43-9d92-6ea892af4ca7,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
e1d072d1-13b0-45c9-82a9-d4f6d0861e3f,b88f96ba-efc3-4308-aac1-5f99e7e3870c,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
2471329f-5ca9-4d7f-af85-46ad0e47f222,b8e8fa4c-86b0-4d54-a4b1-ec5d4261cbbd,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
571c5a3d-d0eb-4d68-81d9-3b4432a79ec6,b8e97ca7-54c3-4158-a1d4-518b1061c984,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
7a024a21-582a-47a3-9e1b-6b0fc544ebe6,b9018be3-ad30-4160-9016-0bc8fad9d170,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
427d9578-e3f6-4906-bc50-d9f25f7f472f,b92d9833-28a0-4462-844e-8fcca080305d,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
da0448b4-e5ec-455f-8d77-92398a0c3e1a,b973f261-0852-40f5-822c-484ac6ccb212,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
4112b529-8fe1-48d9-9538-e8fd860c1ecb,b99b7d67-02fd-4859-a9fc-00f12d0b1bb8,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
77b7e72e-433f-4a9f-8969-5d6d825d33aa,b9bde5fb-c7c4-46ab-b132-053abd653134,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
a86d4ab8-d758-4b40-823f-214091d45e98,ba8a79d1-1d37-41b5-a890-0ad318adebc8,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
3965b690-6bc7-4b26-b4f8-c35b476418f2,bb79fa74-4b6d-4355-93de-b751fcd0d8bb,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
d45eaef9-16b9-40db-93b1-a206f6b01eb6,bbe4af51-cfa8-4d0c-9d90-d99e47972ab4,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
f851bf78-82cc-4013-bad9-18343dd8c400,bbe7986a-dc5d-4cc3-950e-9d49fad60152,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
e6b892a2-18e3-4a1a-a085-9f6827b2dff6,bc7abc39-fd2e-4def-8103-8173df1b2b8e,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
ee287868-1570-44da-a0b6-b8fbbc01fc45,bca03e78-c723-4653-9bd1-1bf68927ae94,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
59fb8257-88b5-4fb0-bb5c-2006eeccd8a6,bce28a9e-6d5a-44bf-a3c8-3e182abfef60,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
9c7893c8-72dc-4f4b-b37f-297680f62917,bdb751d0-8922-4a77-8bda-f9dfae200554,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
9d4fdbd8-fa45-481e-97f8-ef4ff319e1d9,bdda6926-011b-4464-a507-9a1a03eea58b,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
10f94ad2-3cad-433e-ba93-3bbc46550c02,be0b7c45-8f7e-4736-a066-708a15583b0a,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
af05f0de-a0a6-4de0-8790-9a1bf273db45,be866cad-71fd-445e-ba02-e84aa38ed684,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
2baa8b21-4d1d-43ca-aa9a-64682a5c4e2e,bf5893fa-7956-4762-b828-c1764e4c8a61,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
c08cba1b-db56-4a6a-9e33-90e163c0a4c1,c036bbc5-03a4-45e0-985e-eed3fde14342,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
f84385c4-dcf9-48ad-9068-a43d6f8e75b9,c0764425-c30a-43cb-b90c-d64fd6845860,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
68ffb2b2-3297-4026-8c06-0e60a367a05c,c0b8223a-9bb0-4e25-ba6a-ebcec31656c0,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
6982686d-7f1f-4d25-914f-df99ce423c31,c10faacf-2c25-400f-9a24-ca072475bab2,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
219c65c3-f23c-4464-8000-fee1eba9302f,c14ae932-ba8a-422e-9c2b-a47787d963b7,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
09d5df3c-8faf-4e0a-a245-85e4a143f44a,c16c6097-27ab-499d-a110-1ff57516894d,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
1e8eef6c-cc3a-4470-bd19-5bef41e4b8bc,c177520b-3e6c-4a13-bc99-ed3c539236c1,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
44967430-dd43-4742-a32a-562d36c59f95,c179ba01-cba3-4604-961d-7786127ae2f4,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
e2f512c5-a694-441a-9ace-b455b93dba32,c1c2ff21-86b9-4099-9b05-e14b663415e4,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
2310f339-7af6-4a35-ab2d-fcf466cc35c6,c1cb4d99-03fb-4a38-9696-57fce0e1cfd1,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
3182eca9-4ace-4d1d-8d66-095f84269974,c206a559-d3eb-4647-8a7e-910e0ec512dc,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
e361afa0-6480-42a7-a0fe-c5c54486a298,c2967430-6a65-4e79-b3f8-066e6a7ad26d,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
e7970bdd-731c-4693-9db6-679fbfb90ec6,c2b2af2b-c556-4bb4-bb84-8892383c034e,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
28a3fbe8-2bdd-4442-94e2-37573126b4f3,c39ce6e8-6a3a-4510-a9b0-bbecb09e37dc,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
4a075503-4782-4e9a-9051-f338864cb330,c3a0f57b-7e74-4abb-bac8-ea56ecefe1aa,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
497ae040-c6c2-472c-a480-f8ce38176b32,c4ab606a-47a4-4093-9f8a-a1b1cb04c68d,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
a59a766c-f053-4573-baf1-240719fae4fc,c4e31210-a274-4baf-a3e3-d2c76f427d67,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
2dfc8f20-94ff-4d75-99e3-1233bb7c2227,c50c91b1-0c6d-49d8-a00e-20ac88ee4a49,Explore occupational tasks and skills,O*NET OnLine,documentation,https://www.onetonline.org/,en,t,1
