degree_id,certification_id,relevance,recommendation_level,notes
9ab54326-8cd4-4943-b63d-305998bd47fa,6cf971de-065a-4d5e-a56c-fe0ffdde861f,3,recommended,Recommended based on broad discipline alignment.
9ab54326-8cd4-4943-b63d-305998bd47fa,5264f259-9f99-41b7-a470-b22cdcb566c4,5,recommended,Recommended based on broad discipline alignment.
6abe2215-6d71-45e7-bfa4-9630ced866de,c5915310-0c54-4943-a4ae-8bab7b58bd6c,4,recommended,Recommended based on broad discipline alignment.
6abe2215-6d71-45e7-bfa4-9630ced866de,c6b83724-15a7-4d2c-a50d-9797e41cc927,4,recommended,Recommended based on broad discipline alignment.
6abe2215-6d71-45e7-bfa4-9630ced866de,b57573c5-90ad-4b72-8e84-ad49d2bfad02,3,recommended,Recommended based on broad discipline alignment.
c4d3d761-7ec7-4a01-bcad-1eb00eeceae4,b57573c5-90ad-4b72-8e84-ad49d2bfad02,4,recommended,Recommended based on broad discipline alignment.
c4d3d761-7ec7-4a01-bcad-1eb00eeceae4,1f9f03bb-43b5-4248-879b-8e3905ace7c6,5,recommended,Recommended based on broad discipline alignment.
c4d3d761-7ec7-4a01-bcad-1eb00eeceae4,c6b83724-15a7-4d2c-a50d-9797e41cc927,4,recommended,Recommended based on broad discipline alignment.
67be675d-5acc-466a-aaf1-0141514c9d10,c6b83724-15a7-4d2c-a50d-9797e41cc927,5,recommended,Recommended based on broad discipline alignment.
67be675d-5acc-466a-aaf1-0141514c9d10,b57573c5-90ad-4b72-8e84-ad49d2bfad02,5,recommended,Recommended based on broad discipline alignment.
67be675d-5acc-466a-aaf1-0141514c9d10,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,3,recommended,Recommended based on broad discipline alignment.
b11d6a93-638b-4b70-aa46-f746772096d9,6cf971de-065a-4d5e-a56c-fe0ffdde861f,4,recommended,Recommended based on broad discipline alignment.
b11d6a93-638b-4b70-aa46-f746772096d9,0c36cae4-adfa-4324-9856-b37c6c407148,4,recommended,Recommended based on broad discipline alignment.
b11d6a93-638b-4b70-aa46-f746772096d9,01a2e766-3131-4ee5-85f8-66e30e38b1af,4,recommended,Recommended based on broad discipline alignment.
3079bf31-6e2f-4fe1-a73d-589dfd271add,c5915310-0c54-4943-a4ae-8bab7b58bd6c,5,recommended,Recommended based on broad discipline alignment.
3079bf31-6e2f-4fe1-a73d-589dfd271add,a2fa76be-ec9f-44ea-a097-640d89a6890e,4,recommended,Recommended based on broad discipline alignment.
3079bf31-6e2f-4fe1-a73d-589dfd271add,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,4,recommended,Recommended based on broad discipline alignment.
d67e63d3-df4f-45c2-b620-1433e1466a67,dc25fc5e-69b6-4b83-929a-4f9dc8668325,5,recommended,Recommended based on broad discipline alignment.
d67e63d3-df4f-45c2-b620-1433e1466a67,0c36cae4-adfa-4324-9856-b37c6c407148,3,recommended,Recommended based on broad discipline alignment.
d67e63d3-df4f-45c2-b620-1433e1466a67,dcd44431-2b7c-4c6d-b199-34255161d0a4,3,recommended,Recommended based on broad discipline alignment.
a38d2b7f-001b-45bc-865a-f6c3cbc4d351,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
a38d2b7f-001b-45bc-865a-f6c3cbc4d351,c6c4a676-84f9-4959-86ad-8f2039db9a54,5,recommended,Recommended based on broad discipline alignment.
a38d2b7f-001b-45bc-865a-f6c3cbc4d351,6cf971de-065a-4d5e-a56c-fe0ffdde861f,5,recommended,Recommended based on broad discipline alignment.
41828b39-b17f-4ce6-93c9-71150b30fbc6,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,3,recommended,Recommended based on broad discipline alignment.
41828b39-b17f-4ce6-93c9-71150b30fbc6,a81a5e1e-9d1d-4fb4-a409-a50283012269,5,recommended,Recommended based on broad discipline alignment.
41828b39-b17f-4ce6-93c9-71150b30fbc6,c6b83724-15a7-4d2c-a50d-9797e41cc927,3,recommended,Recommended based on broad discipline alignment.
b728d0fe-5664-4105-8123-04b7f84f33a5,c6b83724-15a7-4d2c-a50d-9797e41cc927,3,recommended,Recommended based on broad discipline alignment.
b728d0fe-5664-4105-8123-04b7f84f33a5,dc25fc5e-69b6-4b83-929a-4f9dc8668325,5,recommended,Recommended based on broad discipline alignment.
b728d0fe-5664-4105-8123-04b7f84f33a5,5264f259-9f99-41b7-a470-b22cdcb566c4,4,recommended,Recommended based on broad discipline alignment.
26657b33-1242-4b55-b3a6-6e6c2087da8d,85cc54f0-d0be-452e-afae-9973fee61aff,3,recommended,Recommended based on broad discipline alignment.
26657b33-1242-4b55-b3a6-6e6c2087da8d,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,3,recommended,Recommended based on broad discipline alignment.
26657b33-1242-4b55-b3a6-6e6c2087da8d,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
00e272f5-b402-46ec-94e4-f1ff0095c189,85cc54f0-d0be-452e-afae-9973fee61aff,3,recommended,Recommended based on broad discipline alignment.
00e272f5-b402-46ec-94e4-f1ff0095c189,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,3,recommended,Recommended based on broad discipline alignment.
00e272f5-b402-46ec-94e4-f1ff0095c189,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,4,recommended,Recommended based on broad discipline alignment.
1acec285-e315-48e8-b140-000e807ae7ea,4c1ea680-2d6c-471a-8bd7-64fd25972f18,5,recommended,Recommended based on broad discipline alignment.
1acec285-e315-48e8-b140-000e807ae7ea,5264f259-9f99-41b7-a470-b22cdcb566c4,5,recommended,Recommended based on broad discipline alignment.
1acec285-e315-48e8-b140-000e807ae7ea,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,5,recommended,Recommended based on broad discipline alignment.
f29781ee-b862-4f94-8bf3-969dec928b8b,c6b83724-15a7-4d2c-a50d-9797e41cc927,3,recommended,Recommended based on broad discipline alignment.
f29781ee-b862-4f94-8bf3-969dec928b8b,b57573c5-90ad-4b72-8e84-ad49d2bfad02,3,recommended,Recommended based on broad discipline alignment.
f29781ee-b862-4f94-8bf3-969dec928b8b,5264f259-9f99-41b7-a470-b22cdcb566c4,3,recommended,Recommended based on broad discipline alignment.
61276c70-0d80-4c9e-9e01-d838927ca7a1,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
61276c70-0d80-4c9e-9e01-d838927ca7a1,dc25fc5e-69b6-4b83-929a-4f9dc8668325,3,recommended,Recommended based on broad discipline alignment.
61276c70-0d80-4c9e-9e01-d838927ca7a1,dcd44431-2b7c-4c6d-b199-34255161d0a4,4,recommended,Recommended based on broad discipline alignment.
86a77a73-38ed-4ab4-bd51-9b0fd8ad82df,afc9837c-580c-4705-b873-1e8b7e9828f3,5,recommended,Recommended based on broad discipline alignment.
86a77a73-38ed-4ab4-bd51-9b0fd8ad82df,dcd44431-2b7c-4c6d-b199-34255161d0a4,5,recommended,Recommended based on broad discipline alignment.
86a77a73-38ed-4ab4-bd51-9b0fd8ad82df,7a1f2807-a1fb-4def-a528-168178f8720f,3,recommended,Recommended based on broad discipline alignment.
54cb0ac8-3d14-43e5-8580-2a53911ca8a0,6cf971de-065a-4d5e-a56c-fe0ffdde861f,4,recommended,Recommended based on broad discipline alignment.
54cb0ac8-3d14-43e5-8580-2a53911ca8a0,a81a5e1e-9d1d-4fb4-a409-a50283012269,4,recommended,Recommended based on broad discipline alignment.
54cb0ac8-3d14-43e5-8580-2a53911ca8a0,01a2e766-3131-4ee5-85f8-66e30e38b1af,4,recommended,Recommended based on broad discipline alignment.
302a0d97-9589-4616-8b04-1c98d1037af0,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
302a0d97-9589-4616-8b04-1c98d1037af0,5264f259-9f99-41b7-a470-b22cdcb566c4,4,recommended,Recommended based on broad discipline alignment.
302a0d97-9589-4616-8b04-1c98d1037af0,b57573c5-90ad-4b72-8e84-ad49d2bfad02,5,recommended,Recommended based on broad discipline alignment.
db18e682-da77-468c-b06f-dc5a07194bfd,c5915310-0c54-4943-a4ae-8bab7b58bd6c,3,recommended,Recommended based on broad discipline alignment.
db18e682-da77-468c-b06f-dc5a07194bfd,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,3,recommended,Recommended based on broad discipline alignment.
db18e682-da77-468c-b06f-dc5a07194bfd,a2fa76be-ec9f-44ea-a097-640d89a6890e,4,recommended,Recommended based on broad discipline alignment.
5d4ff6cb-db8d-4ab5-a4c1-afb5d647930b,b57573c5-90ad-4b72-8e84-ad49d2bfad02,3,recommended,Recommended based on broad discipline alignment.
5d4ff6cb-db8d-4ab5-a4c1-afb5d647930b,85cc54f0-d0be-452e-afae-9973fee61aff,5,recommended,Recommended based on broad discipline alignment.
5d4ff6cb-db8d-4ab5-a4c1-afb5d647930b,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,5,recommended,Recommended based on broad discipline alignment.
01d27478-2c3a-41b7-bdfc-19973501cc01,c6b83724-15a7-4d2c-a50d-9797e41cc927,5,recommended,Recommended based on broad discipline alignment.
01d27478-2c3a-41b7-bdfc-19973501cc01,6cf971de-065a-4d5e-a56c-fe0ffdde861f,5,recommended,Recommended based on broad discipline alignment.
01d27478-2c3a-41b7-bdfc-19973501cc01,c5915310-0c54-4943-a4ae-8bab7b58bd6c,5,recommended,Recommended based on broad discipline alignment.
032ac61e-97ff-4cd3-998e-19c14a3617df,b57573c5-90ad-4b72-8e84-ad49d2bfad02,5,recommended,Recommended based on broad discipline alignment.
032ac61e-97ff-4cd3-998e-19c14a3617df,0c36cae4-adfa-4324-9856-b37c6c407148,3,recommended,Recommended based on broad discipline alignment.
032ac61e-97ff-4cd3-998e-19c14a3617df,1f9f03bb-43b5-4248-879b-8e3905ace7c6,4,recommended,Recommended based on broad discipline alignment.
a14b4e9d-83dc-44f6-9172-4d2e5c1f8aa8,a2fa76be-ec9f-44ea-a097-640d89a6890e,5,recommended,Recommended based on broad discipline alignment.
a14b4e9d-83dc-44f6-9172-4d2e5c1f8aa8,7a1f2807-a1fb-4def-a528-168178f8720f,3,recommended,Recommended based on broad discipline alignment.
a14b4e9d-83dc-44f6-9172-4d2e5c1f8aa8,c6c4a676-84f9-4959-86ad-8f2039db9a54,5,recommended,Recommended based on broad discipline alignment.
f17bacf6-e335-4eec-8bd3-91d883093289,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,3,recommended,Recommended based on broad discipline alignment.
f17bacf6-e335-4eec-8bd3-91d883093289,afc9837c-580c-4705-b873-1e8b7e9828f3,4,recommended,Recommended based on broad discipline alignment.
f17bacf6-e335-4eec-8bd3-91d883093289,dff4272e-1056-4724-a832-aef195a5c628,5,recommended,Recommended based on broad discipline alignment.
70507509-6704-4406-a596-51efc47dede4,dff4272e-1056-4724-a832-aef195a5c628,5,recommended,Recommended based on broad discipline alignment.
70507509-6704-4406-a596-51efc47dede4,afc9837c-580c-4705-b873-1e8b7e9828f3,5,recommended,Recommended based on broad discipline alignment.
70507509-6704-4406-a596-51efc47dede4,5264f259-9f99-41b7-a470-b22cdcb566c4,5,recommended,Recommended based on broad discipline alignment.
e8eb7fdf-bb99-4ddf-bc69-88916382541e,b57573c5-90ad-4b72-8e84-ad49d2bfad02,5,recommended,Recommended based on broad discipline alignment.
e8eb7fdf-bb99-4ddf-bc69-88916382541e,dc25fc5e-69b6-4b83-929a-4f9dc8668325,5,recommended,Recommended based on broad discipline alignment.
e8eb7fdf-bb99-4ddf-bc69-88916382541e,7a1f2807-a1fb-4def-a528-168178f8720f,3,recommended,Recommended based on broad discipline alignment.
87d1ce56-2b7d-4802-a935-1632f18234e5,dff4272e-1056-4724-a832-aef195a5c628,5,recommended,Recommended based on broad discipline alignment.
87d1ce56-2b7d-4802-a935-1632f18234e5,5264f259-9f99-41b7-a470-b22cdcb566c4,3,recommended,Recommended based on broad discipline alignment.
87d1ce56-2b7d-4802-a935-1632f18234e5,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,5,recommended,Recommended based on broad discipline alignment.
a2de68bb-94a0-49b3-86c3-8311d26f969d,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,4,recommended,Recommended based on broad discipline alignment.
a2de68bb-94a0-49b3-86c3-8311d26f969d,7a1f2807-a1fb-4def-a528-168178f8720f,4,recommended,Recommended based on broad discipline alignment.
a2de68bb-94a0-49b3-86c3-8311d26f969d,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,4,recommended,Recommended based on broad discipline alignment.
d8a81095-63f0-442b-aab1-88a25d4bfc69,afc9837c-580c-4705-b873-1e8b7e9828f3,4,recommended,Recommended based on broad discipline alignment.
d8a81095-63f0-442b-aab1-88a25d4bfc69,a2fa76be-ec9f-44ea-a097-640d89a6890e,4,recommended,Recommended based on broad discipline alignment.
d8a81095-63f0-442b-aab1-88a25d4bfc69,0c36cae4-adfa-4324-9856-b37c6c407148,4,recommended,Recommended based on broad discipline alignment.
dd18b6e8-b53f-4d9d-abfe-1a4af6225e07,b57573c5-90ad-4b72-8e84-ad49d2bfad02,4,recommended,Recommended based on broad discipline alignment.
dd18b6e8-b53f-4d9d-abfe-1a4af6225e07,afc9837c-580c-4705-b873-1e8b7e9828f3,3,recommended,Recommended based on broad discipline alignment.
dd18b6e8-b53f-4d9d-abfe-1a4af6225e07,c6c4a676-84f9-4959-86ad-8f2039db9a54,5,recommended,Recommended based on broad discipline alignment.
a382ad29-878d-452e-b06f-29d66685da32,4c1ea680-2d6c-471a-8bd7-64fd25972f18,4,recommended,Recommended based on broad discipline alignment.
a382ad29-878d-452e-b06f-29d66685da32,85cc54f0-d0be-452e-afae-9973fee61aff,4,recommended,Recommended based on broad discipline alignment.
a382ad29-878d-452e-b06f-29d66685da32,a81a5e1e-9d1d-4fb4-a409-a50283012269,5,recommended,Recommended based on broad discipline alignment.
eb05d0e4-8c80-410f-9827-e5cc218a4f69,01a2e766-3131-4ee5-85f8-66e30e38b1af,4,recommended,Recommended based on broad discipline alignment.
eb05d0e4-8c80-410f-9827-e5cc218a4f69,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,3,recommended,Recommended based on broad discipline alignment.
eb05d0e4-8c80-410f-9827-e5cc218a4f69,b57573c5-90ad-4b72-8e84-ad49d2bfad02,5,recommended,Recommended based on broad discipline alignment.
5255e06f-d991-4cc0-86e8-2519992db240,c6c4a676-84f9-4959-86ad-8f2039db9a54,5,recommended,Recommended based on broad discipline alignment.
5255e06f-d991-4cc0-86e8-2519992db240,1f9f03bb-43b5-4248-879b-8e3905ace7c6,3,recommended,Recommended based on broad discipline alignment.
5255e06f-d991-4cc0-86e8-2519992db240,a81a5e1e-9d1d-4fb4-a409-a50283012269,3,recommended,Recommended based on broad discipline alignment.
8ab39b3f-042d-4a9d-911f-962519cf71f2,4c1ea680-2d6c-471a-8bd7-64fd25972f18,3,recommended,Recommended based on broad discipline alignment.
8ab39b3f-042d-4a9d-911f-962519cf71f2,5264f259-9f99-41b7-a470-b22cdcb566c4,3,recommended,Recommended based on broad discipline alignment.
8ab39b3f-042d-4a9d-911f-962519cf71f2,dcd44431-2b7c-4c6d-b199-34255161d0a4,3,recommended,Recommended based on broad discipline alignment.
2a97c5d9-fb39-49f7-b95a-8c1e98e82f4c,afc9837c-580c-4705-b873-1e8b7e9828f3,4,recommended,Recommended based on broad discipline alignment.
2a97c5d9-fb39-49f7-b95a-8c1e98e82f4c,c6c4a676-84f9-4959-86ad-8f2039db9a54,5,recommended,Recommended based on broad discipline alignment.
2a97c5d9-fb39-49f7-b95a-8c1e98e82f4c,5264f259-9f99-41b7-a470-b22cdcb566c4,4,recommended,Recommended based on broad discipline alignment.
ee0b6f0a-64d4-4594-a00a-0d8d2a80a33c,a2fa76be-ec9f-44ea-a097-640d89a6890e,3,recommended,Recommended based on broad discipline alignment.
ee0b6f0a-64d4-4594-a00a-0d8d2a80a33c,c5915310-0c54-4943-a4ae-8bab7b58bd6c,5,recommended,Recommended based on broad discipline alignment.
ee0b6f0a-64d4-4594-a00a-0d8d2a80a33c,7a1f2807-a1fb-4def-a528-168178f8720f,3,recommended,Recommended based on broad discipline alignment.
c4690d6f-b9f8-430f-8220-b9d39c39e88d,dc25fc5e-69b6-4b83-929a-4f9dc8668325,4,recommended,Recommended based on broad discipline alignment.
c4690d6f-b9f8-430f-8220-b9d39c39e88d,b57573c5-90ad-4b72-8e84-ad49d2bfad02,4,recommended,Recommended based on broad discipline alignment.
c4690d6f-b9f8-430f-8220-b9d39c39e88d,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
bff6df4d-7f0f-4259-85e2-298ba6d8a492,a2fa76be-ec9f-44ea-a097-640d89a6890e,3,recommended,Recommended based on broad discipline alignment.
bff6df4d-7f0f-4259-85e2-298ba6d8a492,c6c4a676-84f9-4959-86ad-8f2039db9a54,3,recommended,Recommended based on broad discipline alignment.
bff6df4d-7f0f-4259-85e2-298ba6d8a492,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,4,recommended,Recommended based on broad discipline alignment.
2801b3ed-4e5d-41e0-aa25-32fe8010c8c0,4c1ea680-2d6c-471a-8bd7-64fd25972f18,3,recommended,Recommended based on broad discipline alignment.
2801b3ed-4e5d-41e0-aa25-32fe8010c8c0,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
2801b3ed-4e5d-41e0-aa25-32fe8010c8c0,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
f5899eec-5d76-49a8-969f-676a53fb2bff,c6b83724-15a7-4d2c-a50d-9797e41cc927,4,recommended,Recommended based on broad discipline alignment.
f5899eec-5d76-49a8-969f-676a53fb2bff,01a2e766-3131-4ee5-85f8-66e30e38b1af,5,recommended,Recommended based on broad discipline alignment.
f5899eec-5d76-49a8-969f-676a53fb2bff,a2fa76be-ec9f-44ea-a097-640d89a6890e,5,recommended,Recommended based on broad discipline alignment.
063aa96e-7ebe-4ee0-a1fe-6bd5fd1112f9,a2fa76be-ec9f-44ea-a097-640d89a6890e,3,recommended,Recommended based on broad discipline alignment.
063aa96e-7ebe-4ee0-a1fe-6bd5fd1112f9,afc9837c-580c-4705-b873-1e8b7e9828f3,3,recommended,Recommended based on broad discipline alignment.
063aa96e-7ebe-4ee0-a1fe-6bd5fd1112f9,b57573c5-90ad-4b72-8e84-ad49d2bfad02,3,recommended,Recommended based on broad discipline alignment.
addf426e-e626-42f5-b694-8dda839f1eff,c6b83724-15a7-4d2c-a50d-9797e41cc927,3,recommended,Recommended based on broad discipline alignment.
addf426e-e626-42f5-b694-8dda839f1eff,c6c4a676-84f9-4959-86ad-8f2039db9a54,5,recommended,Recommended based on broad discipline alignment.
addf426e-e626-42f5-b694-8dda839f1eff,afc9837c-580c-4705-b873-1e8b7e9828f3,5,recommended,Recommended based on broad discipline alignment.
e94e4e83-d5f1-4147-93f3-10147050fc1e,1f9f03bb-43b5-4248-879b-8e3905ace7c6,5,recommended,Recommended based on broad discipline alignment.
e94e4e83-d5f1-4147-93f3-10147050fc1e,c6c4a676-84f9-4959-86ad-8f2039db9a54,4,recommended,Recommended based on broad discipline alignment.
e94e4e83-d5f1-4147-93f3-10147050fc1e,4c1ea680-2d6c-471a-8bd7-64fd25972f18,4,recommended,Recommended based on broad discipline alignment.
6ee1763e-0ccd-4631-8d8f-37c1778f1cf9,afc9837c-580c-4705-b873-1e8b7e9828f3,4,recommended,Recommended based on broad discipline alignment.
6ee1763e-0ccd-4631-8d8f-37c1778f1cf9,c6c4a676-84f9-4959-86ad-8f2039db9a54,5,recommended,Recommended based on broad discipline alignment.
6ee1763e-0ccd-4631-8d8f-37c1778f1cf9,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,4,recommended,Recommended based on broad discipline alignment.
8b6de74a-8810-4bcb-ab1e-59a1b3712f15,c6c4a676-84f9-4959-86ad-8f2039db9a54,5,recommended,Recommended based on broad discipline alignment.
8b6de74a-8810-4bcb-ab1e-59a1b3712f15,dff4272e-1056-4724-a832-aef195a5c628,5,recommended,Recommended based on broad discipline alignment.
8b6de74a-8810-4bcb-ab1e-59a1b3712f15,afc9837c-580c-4705-b873-1e8b7e9828f3,4,recommended,Recommended based on broad discipline alignment.
c0c3abbc-e5a9-49fd-92db-8fda7d65e267,dff4272e-1056-4724-a832-aef195a5c628,5,recommended,Recommended based on broad discipline alignment.
c0c3abbc-e5a9-49fd-92db-8fda7d65e267,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,3,recommended,Recommended based on broad discipline alignment.
c0c3abbc-e5a9-49fd-92db-8fda7d65e267,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
3d11718e-4177-4dbf-b7a3-10c77746126f,afc9837c-580c-4705-b873-1e8b7e9828f3,5,recommended,Recommended based on broad discipline alignment.
3d11718e-4177-4dbf-b7a3-10c77746126f,a2fa76be-ec9f-44ea-a097-640d89a6890e,5,recommended,Recommended based on broad discipline alignment.
3d11718e-4177-4dbf-b7a3-10c77746126f,c6b83724-15a7-4d2c-a50d-9797e41cc927,5,recommended,Recommended based on broad discipline alignment.
988121df-af66-4b5b-8b81-7451e64d384d,85cc54f0-d0be-452e-afae-9973fee61aff,3,recommended,Recommended based on broad discipline alignment.
988121df-af66-4b5b-8b81-7451e64d384d,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
988121df-af66-4b5b-8b81-7451e64d384d,dc25fc5e-69b6-4b83-929a-4f9dc8668325,3,recommended,Recommended based on broad discipline alignment.
31f2444d-98e9-4599-ae94-cc3adb0367b1,85cc54f0-d0be-452e-afae-9973fee61aff,5,recommended,Recommended based on broad discipline alignment.
31f2444d-98e9-4599-ae94-cc3adb0367b1,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
31f2444d-98e9-4599-ae94-cc3adb0367b1,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
e94b0309-f804-4ed8-894a-7016b8fedde5,0c36cae4-adfa-4324-9856-b37c6c407148,3,recommended,Recommended based on broad discipline alignment.
e94b0309-f804-4ed8-894a-7016b8fedde5,c5915310-0c54-4943-a4ae-8bab7b58bd6c,3,recommended,Recommended based on broad discipline alignment.
e94b0309-f804-4ed8-894a-7016b8fedde5,6cf971de-065a-4d5e-a56c-fe0ffdde861f,5,recommended,Recommended based on broad discipline alignment.
b082c055-0d79-4db5-a1ac-77a668e66931,dcd44431-2b7c-4c6d-b199-34255161d0a4,4,recommended,Recommended based on broad discipline alignment.
b082c055-0d79-4db5-a1ac-77a668e66931,a2fa76be-ec9f-44ea-a097-640d89a6890e,5,recommended,Recommended based on broad discipline alignment.
b082c055-0d79-4db5-a1ac-77a668e66931,c5915310-0c54-4943-a4ae-8bab7b58bd6c,5,recommended,Recommended based on broad discipline alignment.
b155d786-ba78-4d45-a657-d17abc879430,a2fa76be-ec9f-44ea-a097-640d89a6890e,4,recommended,Recommended based on broad discipline alignment.
b155d786-ba78-4d45-a657-d17abc879430,c5915310-0c54-4943-a4ae-8bab7b58bd6c,3,recommended,Recommended based on broad discipline alignment.
b155d786-ba78-4d45-a657-d17abc879430,b57573c5-90ad-4b72-8e84-ad49d2bfad02,5,recommended,Recommended based on broad discipline alignment.
e6cc97e4-2ff1-446d-a0cc-398693a3b521,dff4272e-1056-4724-a832-aef195a5c628,3,recommended,Recommended based on broad discipline alignment.
e6cc97e4-2ff1-446d-a0cc-398693a3b521,b57573c5-90ad-4b72-8e84-ad49d2bfad02,5,recommended,Recommended based on broad discipline alignment.
e6cc97e4-2ff1-446d-a0cc-398693a3b521,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,5,recommended,Recommended based on broad discipline alignment.
06dcc295-9668-4bf8-b8b0-04ba8d395d29,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
06dcc295-9668-4bf8-b8b0-04ba8d395d29,7a1f2807-a1fb-4def-a528-168178f8720f,4,recommended,Recommended based on broad discipline alignment.
06dcc295-9668-4bf8-b8b0-04ba8d395d29,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,3,recommended,Recommended based on broad discipline alignment.
860bceed-1010-48cc-809e-5548850a701c,afc9837c-580c-4705-b873-1e8b7e9828f3,4,recommended,Recommended based on broad discipline alignment.
860bceed-1010-48cc-809e-5548850a701c,7a1f2807-a1fb-4def-a528-168178f8720f,4,recommended,Recommended based on broad discipline alignment.
860bceed-1010-48cc-809e-5548850a701c,a81a5e1e-9d1d-4fb4-a409-a50283012269,5,recommended,Recommended based on broad discipline alignment.
5f123828-618f-4808-abb1-bd9e3a8fc7b7,c6b83724-15a7-4d2c-a50d-9797e41cc927,4,recommended,Recommended based on broad discipline alignment.
5f123828-618f-4808-abb1-bd9e3a8fc7b7,c6c4a676-84f9-4959-86ad-8f2039db9a54,4,recommended,Recommended based on broad discipline alignment.
5f123828-618f-4808-abb1-bd9e3a8fc7b7,dff4272e-1056-4724-a832-aef195a5c628,5,recommended,Recommended based on broad discipline alignment.
8fd90b01-92c2-46cd-9d50-266048fe270c,7a1f2807-a1fb-4def-a528-168178f8720f,5,recommended,Recommended based on broad discipline alignment.
8fd90b01-92c2-46cd-9d50-266048fe270c,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
8fd90b01-92c2-46cd-9d50-266048fe270c,c5915310-0c54-4943-a4ae-8bab7b58bd6c,4,recommended,Recommended based on broad discipline alignment.
4382adc7-b3f1-4cc2-a2db-866662d1b4f5,a2fa76be-ec9f-44ea-a097-640d89a6890e,4,recommended,Recommended based on broad discipline alignment.
4382adc7-b3f1-4cc2-a2db-866662d1b4f5,1f9f03bb-43b5-4248-879b-8e3905ace7c6,4,recommended,Recommended based on broad discipline alignment.
4382adc7-b3f1-4cc2-a2db-866662d1b4f5,a81a5e1e-9d1d-4fb4-a409-a50283012269,4,recommended,Recommended based on broad discipline alignment.
f8331133-0f8e-44e5-8d5f-6ce3059ccc61,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
f8331133-0f8e-44e5-8d5f-6ce3059ccc61,7a1f2807-a1fb-4def-a528-168178f8720f,4,recommended,Recommended based on broad discipline alignment.
f8331133-0f8e-44e5-8d5f-6ce3059ccc61,5264f259-9f99-41b7-a470-b22cdcb566c4,3,recommended,Recommended based on broad discipline alignment.
50c8f997-dad3-4077-b6fb-c564432e6f54,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,4,recommended,Recommended based on broad discipline alignment.
50c8f997-dad3-4077-b6fb-c564432e6f54,4c1ea680-2d6c-471a-8bd7-64fd25972f18,3,recommended,Recommended based on broad discipline alignment.
50c8f997-dad3-4077-b6fb-c564432e6f54,dff4272e-1056-4724-a832-aef195a5c628,5,recommended,Recommended based on broad discipline alignment.
3027d61b-20d3-4843-90c4-39af6a4f8904,b57573c5-90ad-4b72-8e84-ad49d2bfad02,3,recommended,Recommended based on broad discipline alignment.
3027d61b-20d3-4843-90c4-39af6a4f8904,7a1f2807-a1fb-4def-a528-168178f8720f,5,recommended,Recommended based on broad discipline alignment.
3027d61b-20d3-4843-90c4-39af6a4f8904,c6c4a676-84f9-4959-86ad-8f2039db9a54,4,recommended,Recommended based on broad discipline alignment.
b52ae384-25d4-4292-b110-107b83f54478,a2fa76be-ec9f-44ea-a097-640d89a6890e,4,recommended,Recommended based on broad discipline alignment.
b52ae384-25d4-4292-b110-107b83f54478,c6c4a676-84f9-4959-86ad-8f2039db9a54,3,recommended,Recommended based on broad discipline alignment.
