career_id,term_id,relevance,requirement_level,notes,display_order
d3dd5279-bbf3-455a-8447-6bcbc32862ea,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
d3dd5279-bbf3-455a-8447-6bcbc32862ea,56b1baa9-ed8d-473f-8a24-f0e70485f48e,4,,,0
d3dd5279-bbf3-455a-8447-6bcbc32862ea,e456c88a-7707-4f25-92f9-6254234da0ff,4,,,0
640d4e16-a0ca-40d9-8437-93a6050a2dcc,6a0a6d84-b070-4cdc-906c-711c10073504,4,,,0
640d4e16-a0ca-40d9-8437-93a6050a2dcc,299f3420-0266-494c-afe6-c6b292fca026,4,,,0
640d4e16-a0ca-40d9-8437-93a6050a2dcc,50bc3429-2c59-4051-bd03-2d6df796d10e,4,,,0
640d4e16-a0ca-40d9-8437-93a6050a2dcc,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
640d4e16-a0ca-40d9-8437-93a6050a2dcc,b074f04e-ee7d-434a-a831-f11feefe3c47,4,,,0
4ef2d69e-237a-4e18-b36a-7d1ab4900755,fd10249f-f44f-4a97-a1eb-847c3c6b0c1c,4,,,0
4ef2d69e-237a-4e18-b36a-7d1ab4900755,2528f5e0-5e1b-4f5f-9268-2c874eebe32f,4,,,0
4ef2d69e-237a-4e18-b36a-7d1ab4900755,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
4ef2d69e-237a-4e18-b36a-7d1ab4900755,56b1baa9-ed8d-473f-8a24-f0e70485f48e,4,,,0
4ef2d69e-237a-4e18-b36a-7d1ab4900755,e456c88a-7707-4f25-92f9-6254234da0ff,4,,,0
cbd20153-7287-42da-831c-83e6a2b4961c,df94ca98-a316-44eb-adc1-e3e96fde7429,4,,,0
cbd20153-7287-42da-831c-83e6a2b4961c,0699a3b4-64c7-4b43-a78c-3edb140fbe07,4,,,0
cbd20153-7287-42da-831c-83e6a2b4961c,69215769-23dd-41bb-8491-6f171b53a9bc,4,,,0
cbd20153-7287-42da-831c-83e6a2b4961c,ea3d1498-82fc-4439-bdbd-ded434ff4714,4,,,0
cbd20153-7287-42da-831c-83e6a2b4961c,2528f5e0-5e1b-4f5f-9268-2c874eebe32f,4,,,0
7d537e66-7c07-4635-9865-cb78621ab0b5,e50f628b-74af-4773-94ab-f5ccac016f03,4,,,0
7d537e66-7c07-4635-9865-cb78621ab0b5,3e77c3db-b404-4fbf-8af0-3b257a96d077,4,,,0
7d537e66-7c07-4635-9865-cb78621ab0b5,b5526f7f-08c2-412c-a831-7fba3888e0d2,4,,,0
7d537e66-7c07-4635-9865-cb78621ab0b5,4e8fd91c-4800-4efe-a7dd-f5ed272301da,4,,,0
7d537e66-7c07-4635-9865-cb78621ab0b5,f4db57a7-8d16-42a1-be0e-4ee4dba49e4b,4,,,0
90fa2e1b-9678-426f-a9ec-34d4dfd357de,e50f628b-74af-4773-94ab-f5ccac016f03,4,,,0
90fa2e1b-9678-426f-a9ec-34d4dfd357de,3e77c3db-b404-4fbf-8af0-3b257a96d077,4,,,0
90fa2e1b-9678-426f-a9ec-34d4dfd357de,b5526f7f-08c2-412c-a831-7fba3888e0d2,4,,,0
90fa2e1b-9678-426f-a9ec-34d4dfd357de,4e8fd91c-4800-4efe-a7dd-f5ed272301da,4,,,0
90fa2e1b-9678-426f-a9ec-34d4dfd357de,f4db57a7-8d16-42a1-be0e-4ee4dba49e4b,4,,,0
8d27eec1-20d5-4d9e-8118-7b6409f16ce9,f0e1e498-d459-486b-b49e-1aed13d5a12d,4,,,0
8d27eec1-20d5-4d9e-8118-7b6409f16ce9,dff90b55-c520-4025-ba59-ee77d7120707,4,,,0
8d27eec1-20d5-4d9e-8118-7b6409f16ce9,e0bc1fba-3a80-433b-acba-7849b2537f38,4,,,0
8d27eec1-20d5-4d9e-8118-7b6409f16ce9,9e012891-3924-496d-9b98-0e7afc0d9523,4,,,0
8d27eec1-20d5-4d9e-8118-7b6409f16ce9,0699a3b4-64c7-4b43-a78c-3edb140fbe07,4,,,0
b0a7f40a-9aaf-406f-9a51-5608de721108,764a8c86-4db5-4ad6-8297-12482aabe76b,4,,,0
b0a7f40a-9aaf-406f-9a51-5608de721108,0ea125eb-f46d-4cc4-939e-134d42b7f86e,4,,,0
b0a7f40a-9aaf-406f-9a51-5608de721108,558ae709-5524-4714-9daa-bde311a67267,4,,,0
b0a7f40a-9aaf-406f-9a51-5608de721108,8e9a5444-2138-4883-afae-61b831b3c462,4,,,0
b0a7f40a-9aaf-406f-9a51-5608de721108,d27754e2-5488-4993-ac89-01d7dd542acb,4,,,0
dbb656b8-3c0f-4e24-8f85-181abcc4020e,0007c5c8-b3c1-4e9c-ac30-8b42c6c0c45d,4,,,0
dbb656b8-3c0f-4e24-8f85-181abcc4020e,a30ffcc2-6a48-44f7-a3cd-c67d0f084a84,4,,,0
dbb656b8-3c0f-4e24-8f85-181abcc4020e,3e77c3db-b404-4fbf-8af0-3b257a96d077,4,,,0
dbb656b8-3c0f-4e24-8f85-181abcc4020e,9e565bec-7eaf-4848-9e18-701a715a05f3,4,,,0
dbb656b8-3c0f-4e24-8f85-181abcc4020e,804b0088-af0a-45e1-ac97-8dbe350eea5e,4,,,0
dfbb5b76-9933-436b-90e7-bf2cf1154562,fd10249f-f44f-4a97-a1eb-847c3c6b0c1c,4,,,0
dfbb5b76-9933-436b-90e7-bf2cf1154562,2528f5e0-5e1b-4f5f-9268-2c874eebe32f,4,,,0
dfbb5b76-9933-436b-90e7-bf2cf1154562,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
dfbb5b76-9933-436b-90e7-bf2cf1154562,56b1baa9-ed8d-473f-8a24-f0e70485f48e,4,,,0
dfbb5b76-9933-436b-90e7-bf2cf1154562,e456c88a-7707-4f25-92f9-6254234da0ff,4,,,0
68d2af24-1864-4720-9f7a-90a0485a5c0b,6a0a6d84-b070-4cdc-906c-711c10073504,4,,,0
68d2af24-1864-4720-9f7a-90a0485a5c0b,299f3420-0266-494c-afe6-c6b292fca026,4,,,0
68d2af24-1864-4720-9f7a-90a0485a5c0b,50bc3429-2c59-4051-bd03-2d6df796d10e,4,,,0
68d2af24-1864-4720-9f7a-90a0485a5c0b,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
68d2af24-1864-4720-9f7a-90a0485a5c0b,b074f04e-ee7d-434a-a831-f11feefe3c47,4,,,0
d0d81260-d223-4aab-b620-8965f55bdf37,e50f628b-74af-4773-94ab-f5ccac016f03,4,,,0
d0d81260-d223-4aab-b620-8965f55bdf37,3e77c3db-b404-4fbf-8af0-3b257a96d077,4,,,0
d0d81260-d223-4aab-b620-8965f55bdf37,b5526f7f-08c2-412c-a831-7fba3888e0d2,4,,,0
d0d81260-d223-4aab-b620-8965f55bdf37,4e8fd91c-4800-4efe-a7dd-f5ed272301da,4,,,0
d0d81260-d223-4aab-b620-8965f55bdf37,f4db57a7-8d16-42a1-be0e-4ee4dba49e4b,4,,,0
53f746bc-2f7c-4f01-ba74-4a60d2b5476f,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
53f746bc-2f7c-4f01-ba74-4a60d2b5476f,cf7dae76-f5d5-466d-a7fd-4e4b330dad4e,4,,,0
53f746bc-2f7c-4f01-ba74-4a60d2b5476f,ed7dac39-372b-4e47-814a-233b3ae63b4b,4,,,0
53f746bc-2f7c-4f01-ba74-4a60d2b5476f,90019caf-2c84-42e8-8c7f-ca001b5ec595,4,,,0
53f746bc-2f7c-4f01-ba74-4a60d2b5476f,e9375637-ff9e-43cb-a916-728dd6a9cc40,4,,,0
f6e4fb09-0801-4ff2-8775-5f8aedc61d16,a903f064-1656-4c4a-aff1-7ab4fe1cc51e,4,,,0
f6e4fb09-0801-4ff2-8775-5f8aedc61d16,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
f6e4fb09-0801-4ff2-8775-5f8aedc61d16,1efa6612-22f0-459c-a756-15c314f7d066,4,,,0
f6e4fb09-0801-4ff2-8775-5f8aedc61d16,4dfdf723-33da-4563-8e5a-ae3b70f6dcb9,4,,,0
f6e4fb09-0801-4ff2-8775-5f8aedc61d16,3f305970-bd12-479f-9089-e69794e08c38,4,,,0
4f4cc489-5814-4d89-a438-dce9e8c2222b,d8a5b6f5-9e7f-484b-91ef-616d69d5f318,4,,,0
4f4cc489-5814-4d89-a438-dce9e8c2222b,ed7dac39-372b-4e47-814a-233b3ae63b4b,4,,,0
4f4cc489-5814-4d89-a438-dce9e8c2222b,d3033be2-484c-4401-a8ec-4f18a0a07e52,4,,,0
4f4cc489-5814-4d89-a438-dce9e8c2222b,c1d5e176-28bd-43b5-b573-273f436ad578,4,,,0
4f4cc489-5814-4d89-a438-dce9e8c2222b,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
7a27bc5e-2b3b-4eac-8513-7df08134acbb,d8a5b6f5-9e7f-484b-91ef-616d69d5f318,4,,,0
7a27bc5e-2b3b-4eac-8513-7df08134acbb,ed7dac39-372b-4e47-814a-233b3ae63b4b,4,,,0
7a27bc5e-2b3b-4eac-8513-7df08134acbb,d3033be2-484c-4401-a8ec-4f18a0a07e52,4,,,0
7a27bc5e-2b3b-4eac-8513-7df08134acbb,c1d5e176-28bd-43b5-b573-273f436ad578,4,,,0
7a27bc5e-2b3b-4eac-8513-7df08134acbb,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
9bc1d4c8-e869-4b1a-be85-f6db3f273077,3e3b529f-e849-4119-a29f-4c0e1d528ebc,4,,,0
9bc1d4c8-e869-4b1a-be85-f6db3f273077,9cf9322b-0be6-4b31-9e45-9e5295c68598,4,,,0
9bc1d4c8-e869-4b1a-be85-f6db3f273077,1cf773a1-0ae7-46c7-b74f-c38c39a68b42,4,,,0
9bc1d4c8-e869-4b1a-be85-f6db3f273077,f0e1e498-d459-486b-b49e-1aed13d5a12d,4,,,0
9bc1d4c8-e869-4b1a-be85-f6db3f273077,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
b1034123-ca23-4460-a569-2eed21e59457,df94ca98-a316-44eb-adc1-e3e96fde7429,4,,,0
b1034123-ca23-4460-a569-2eed21e59457,0699a3b4-64c7-4b43-a78c-3edb140fbe07,4,,,0
b1034123-ca23-4460-a569-2eed21e59457,69215769-23dd-41bb-8491-6f171b53a9bc,4,,,0
b1034123-ca23-4460-a569-2eed21e59457,ea3d1498-82fc-4439-bdbd-ded434ff4714,4,,,0
b1034123-ca23-4460-a569-2eed21e59457,2528f5e0-5e1b-4f5f-9268-2c874eebe32f,4,,,0
782c82da-2f78-4fa3-aa4c-a58a0288f506,fd10249f-f44f-4a97-a1eb-847c3c6b0c1c,4,,,0
782c82da-2f78-4fa3-aa4c-a58a0288f506,2528f5e0-5e1b-4f5f-9268-2c874eebe32f,4,,,0
782c82da-2f78-4fa3-aa4c-a58a0288f506,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
782c82da-2f78-4fa3-aa4c-a58a0288f506,56b1baa9-ed8d-473f-8a24-f0e70485f48e,4,,,0
782c82da-2f78-4fa3-aa4c-a58a0288f506,e456c88a-7707-4f25-92f9-6254234da0ff,4,,,0
9f5dc8af-375c-466a-b8f6-54455b46a968,764a8c86-4db5-4ad6-8297-12482aabe76b,4,,,0
9f5dc8af-375c-466a-b8f6-54455b46a968,0ea125eb-f46d-4cc4-939e-134d42b7f86e,4,,,0
9f5dc8af-375c-466a-b8f6-54455b46a968,558ae709-5524-4714-9daa-bde311a67267,4,,,0
9f5dc8af-375c-466a-b8f6-54455b46a968,8e9a5444-2138-4883-afae-61b831b3c462,4,,,0
9f5dc8af-375c-466a-b8f6-54455b46a968,d27754e2-5488-4993-ac89-01d7dd542acb,4,,,0
3ad49113-36c7-428c-8cb7-a0a72b552aab,764a8c86-4db5-4ad6-8297-12482aabe76b,4,,,0
3ad49113-36c7-428c-8cb7-a0a72b552aab,0ea125eb-f46d-4cc4-939e-134d42b7f86e,4,,,0
3ad49113-36c7-428c-8cb7-a0a72b552aab,558ae709-5524-4714-9daa-bde311a67267,4,,,0
3ad49113-36c7-428c-8cb7-a0a72b552aab,8e9a5444-2138-4883-afae-61b831b3c462,4,,,0
3ad49113-36c7-428c-8cb7-a0a72b552aab,d27754e2-5488-4993-ac89-01d7dd542acb,4,,,0
0096f00f-adee-44ee-9952-20e96dfbb791,764a8c86-4db5-4ad6-8297-12482aabe76b,4,,,0
0096f00f-adee-44ee-9952-20e96dfbb791,0ea125eb-f46d-4cc4-939e-134d42b7f86e,4,,,0
0096f00f-adee-44ee-9952-20e96dfbb791,558ae709-5524-4714-9daa-bde311a67267,4,,,0
0096f00f-adee-44ee-9952-20e96dfbb791,8e9a5444-2138-4883-afae-61b831b3c462,4,,,0
0096f00f-adee-44ee-9952-20e96dfbb791,d27754e2-5488-4993-ac89-01d7dd542acb,4,,,0
9ef12fea-79ee-43f2-bc88-a8d60d697c8a,a903f064-1656-4c4a-aff1-7ab4fe1cc51e,4,,,0
9ef12fea-79ee-43f2-bc88-a8d60d697c8a,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
9ef12fea-79ee-43f2-bc88-a8d60d697c8a,1efa6612-22f0-459c-a756-15c314f7d066,4,,,0
9ef12fea-79ee-43f2-bc88-a8d60d697c8a,4dfdf723-33da-4563-8e5a-ae3b70f6dcb9,4,,,0
9ef12fea-79ee-43f2-bc88-a8d60d697c8a,3f305970-bd12-479f-9089-e69794e08c38,4,,,0
f05eb988-71ec-4134-bc3b-26ca9873f602,6a0a6d84-b070-4cdc-906c-711c10073504,4,,,0
f05eb988-71ec-4134-bc3b-26ca9873f602,299f3420-0266-494c-afe6-c6b292fca026,4,,,0
f05eb988-71ec-4134-bc3b-26ca9873f602,50bc3429-2c59-4051-bd03-2d6df796d10e,4,,,0
f05eb988-71ec-4134-bc3b-26ca9873f602,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
f05eb988-71ec-4134-bc3b-26ca9873f602,b074f04e-ee7d-434a-a831-f11feefe3c47,4,,,0
816cf162-294e-449b-b936-f61fb91b90b4,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
816cf162-294e-449b-b936-f61fb91b90b4,cf7dae76-f5d5-466d-a7fd-4e4b330dad4e,4,,,0
816cf162-294e-449b-b936-f61fb91b90b4,ed7dac39-372b-4e47-814a-233b3ae63b4b,4,,,0
816cf162-294e-449b-b936-f61fb91b90b4,90019caf-2c84-42e8-8c7f-ca001b5ec595,4,,,0
816cf162-294e-449b-b936-f61fb91b90b4,e9375637-ff9e-43cb-a916-728dd6a9cc40,4,,,0
09df3a18-98de-4bf8-805d-d1c92b5ff683,6a0a6d84-b070-4cdc-906c-711c10073504,4,,,0
09df3a18-98de-4bf8-805d-d1c92b5ff683,299f3420-0266-494c-afe6-c6b292fca026,4,,,0
09df3a18-98de-4bf8-805d-d1c92b5ff683,50bc3429-2c59-4051-bd03-2d6df796d10e,4,,,0
09df3a18-98de-4bf8-805d-d1c92b5ff683,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
09df3a18-98de-4bf8-805d-d1c92b5ff683,b074f04e-ee7d-434a-a831-f11feefe3c47,4,,,0
747e0c34-bee9-4f1d-ba2c-3267ed6fcda3,d8a5b6f5-9e7f-484b-91ef-616d69d5f318,4,,,0
747e0c34-bee9-4f1d-ba2c-3267ed6fcda3,ed7dac39-372b-4e47-814a-233b3ae63b4b,4,,,0
747e0c34-bee9-4f1d-ba2c-3267ed6fcda3,d3033be2-484c-4401-a8ec-4f18a0a07e52,4,,,0
747e0c34-bee9-4f1d-ba2c-3267ed6fcda3,c1d5e176-28bd-43b5-b573-273f436ad578,4,,,0
747e0c34-bee9-4f1d-ba2c-3267ed6fcda3,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
c820ea99-c4ad-4dfe-bf09-0abc80167591,d8a5b6f5-9e7f-484b-91ef-616d69d5f318,4,,,0
c820ea99-c4ad-4dfe-bf09-0abc80167591,ed7dac39-372b-4e47-814a-233b3ae63b4b,4,,,0
c820ea99-c4ad-4dfe-bf09-0abc80167591,d3033be2-484c-4401-a8ec-4f18a0a07e52,4,,,0
c820ea99-c4ad-4dfe-bf09-0abc80167591,c1d5e176-28bd-43b5-b573-273f436ad578,4,,,0
c820ea99-c4ad-4dfe-bf09-0abc80167591,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
390ae1f8-7ffd-417d-aff7-a4b4d0ec007e,d8a5b6f5-9e7f-484b-91ef-616d69d5f318,4,,,0
390ae1f8-7ffd-417d-aff7-a4b4d0ec007e,ed7dac39-372b-4e47-814a-233b3ae63b4b,4,,,0
390ae1f8-7ffd-417d-aff7-a4b4d0ec007e,d3033be2-484c-4401-a8ec-4f18a0a07e52,4,,,0
390ae1f8-7ffd-417d-aff7-a4b4d0ec007e,c1d5e176-28bd-43b5-b573-273f436ad578,4,,,0
390ae1f8-7ffd-417d-aff7-a4b4d0ec007e,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
fcf523d4-addb-438d-bb8d-4c70c2f7ae2e,e50f628b-74af-4773-94ab-f5ccac016f03,4,,,0
fcf523d4-addb-438d-bb8d-4c70c2f7ae2e,3e77c3db-b404-4fbf-8af0-3b257a96d077,4,,,0
fcf523d4-addb-438d-bb8d-4c70c2f7ae2e,b5526f7f-08c2-412c-a831-7fba3888e0d2,4,,,0
fcf523d4-addb-438d-bb8d-4c70c2f7ae2e,4e8fd91c-4800-4efe-a7dd-f5ed272301da,4,,,0
fcf523d4-addb-438d-bb8d-4c70c2f7ae2e,f4db57a7-8d16-42a1-be0e-4ee4dba49e4b,4,,,0
67790cf9-d633-493e-bfe9-8621bf45dd2f,e50f628b-74af-4773-94ab-f5ccac016f03,4,,,0
67790cf9-d633-493e-bfe9-8621bf45dd2f,3e77c3db-b404-4fbf-8af0-3b257a96d077,4,,,0
67790cf9-d633-493e-bfe9-8621bf45dd2f,b5526f7f-08c2-412c-a831-7fba3888e0d2,4,,,0
67790cf9-d633-493e-bfe9-8621bf45dd2f,4e8fd91c-4800-4efe-a7dd-f5ed272301da,4,,,0
67790cf9-d633-493e-bfe9-8621bf45dd2f,f4db57a7-8d16-42a1-be0e-4ee4dba49e4b,4,,,0
358637b6-4b76-4a97-aa65-72cf32a68c6b,fd10249f-f44f-4a97-a1eb-847c3c6b0c1c,4,,,0
358637b6-4b76-4a97-aa65-72cf32a68c6b,2528f5e0-5e1b-4f5f-9268-2c874eebe32f,4,,,0
358637b6-4b76-4a97-aa65-72cf32a68c6b,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
358637b6-4b76-4a97-aa65-72cf32a68c6b,56b1baa9-ed8d-473f-8a24-f0e70485f48e,4,,,0
358637b6-4b76-4a97-aa65-72cf32a68c6b,e456c88a-7707-4f25-92f9-6254234da0ff,4,,,0
7a3c003f-86e4-4952-8866-6f2ee482aed6,e50f628b-74af-4773-94ab-f5ccac016f03,4,,,0
7a3c003f-86e4-4952-8866-6f2ee482aed6,3e77c3db-b404-4fbf-8af0-3b257a96d077,4,,,0
7a3c003f-86e4-4952-8866-6f2ee482aed6,b5526f7f-08c2-412c-a831-7fba3888e0d2,4,,,0
7a3c003f-86e4-4952-8866-6f2ee482aed6,4e8fd91c-4800-4efe-a7dd-f5ed272301da,4,,,0
7a3c003f-86e4-4952-8866-6f2ee482aed6,f4db57a7-8d16-42a1-be0e-4ee4dba49e4b,4,,,0
1454e2a6-17b9-478a-8d50-e62d433843a1,9675f774-a197-45d3-a7bf-814f103c5cf2,4,,,0
1454e2a6-17b9-478a-8d50-e62d433843a1,461b32f4-bd3f-4439-9d27-f126cb8762cb,4,,,0
1454e2a6-17b9-478a-8d50-e62d433843a1,bd6a91a7-484c-4e1b-ac5f-9d8e95010974,4,,,0
1454e2a6-17b9-478a-8d50-e62d433843a1,3e77c3db-b404-4fbf-8af0-3b257a96d077,4,,,0
1454e2a6-17b9-478a-8d50-e62d433843a1,9d55b688-5351-4330-afec-6478bf5eef06,4,,,0
5980147c-be45-4223-806f-8d2468cf5579,6a0a6d84-b070-4cdc-906c-711c10073504,4,,,0
5980147c-be45-4223-806f-8d2468cf5579,299f3420-0266-494c-afe6-c6b292fca026,4,,,0
5980147c-be45-4223-806f-8d2468cf5579,50bc3429-2c59-4051-bd03-2d6df796d10e,4,,,0
5980147c-be45-4223-806f-8d2468cf5579,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
5980147c-be45-4223-806f-8d2468cf5579,b074f04e-ee7d-434a-a831-f11feefe3c47,4,,,0
c6deff8c-e2cd-49e5-95fa-9c215bcfcc19,df94ca98-a316-44eb-adc1-e3e96fde7429,4,,,0
c6deff8c-e2cd-49e5-95fa-9c215bcfcc19,0699a3b4-64c7-4b43-a78c-3edb140fbe07,4,,,0
c6deff8c-e2cd-49e5-95fa-9c215bcfcc19,69215769-23dd-41bb-8491-6f171b53a9bc,4,,,0
c6deff8c-e2cd-49e5-95fa-9c215bcfcc19,ea3d1498-82fc-4439-bdbd-ded434ff4714,4,,,0
c6deff8c-e2cd-49e5-95fa-9c215bcfcc19,2528f5e0-5e1b-4f5f-9268-2c874eebe32f,4,,,0
102a06de-25c3-4fe0-b522-3d21f062812d,e50f628b-74af-4773-94ab-f5ccac016f03,4,,,0
102a06de-25c3-4fe0-b522-3d21f062812d,3e77c3db-b404-4fbf-8af0-3b257a96d077,4,,,0
102a06de-25c3-4fe0-b522-3d21f062812d,b5526f7f-08c2-412c-a831-7fba3888e0d2,4,,,0
102a06de-25c3-4fe0-b522-3d21f062812d,4e8fd91c-4800-4efe-a7dd-f5ed272301da,4,,,0
102a06de-25c3-4fe0-b522-3d21f062812d,f4db57a7-8d16-42a1-be0e-4ee4dba49e4b,4,,,0
000a0175-21eb-4eca-9a69-d12df693f25b,d8a5b6f5-9e7f-484b-91ef-616d69d5f318,4,,,0
000a0175-21eb-4eca-9a69-d12df693f25b,ed7dac39-372b-4e47-814a-233b3ae63b4b,4,,,0
000a0175-21eb-4eca-9a69-d12df693f25b,d3033be2-484c-4401-a8ec-4f18a0a07e52,4,,,0
000a0175-21eb-4eca-9a69-d12df693f25b,c1d5e176-28bd-43b5-b573-273f436ad578,4,,,0
000a0175-21eb-4eca-9a69-d12df693f25b,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
55910ece-22d7-4278-adee-4c22e7442f7f,f0e1e498-d459-486b-b49e-1aed13d5a12d,4,,,0
55910ece-22d7-4278-adee-4c22e7442f7f,dff90b55-c520-4025-ba59-ee77d7120707,4,,,0
55910ece-22d7-4278-adee-4c22e7442f7f,e0bc1fba-3a80-433b-acba-7849b2537f38,4,,,0
55910ece-22d7-4278-adee-4c22e7442f7f,9e012891-3924-496d-9b98-0e7afc0d9523,4,,,0
55910ece-22d7-4278-adee-4c22e7442f7f,0699a3b4-64c7-4b43-a78c-3edb140fbe07,4,,,0
e1f474fd-b5b0-405e-9568-925d1dbdbd90,dec81134-504b-47ee-89cb-0f0209140523,4,,,0
e1f474fd-b5b0-405e-9568-925d1dbdbd90,2e7c0ed7-38ae-457e-a4c1-80d5763d8690,4,,,0
e1f474fd-b5b0-405e-9568-925d1dbdbd90,7a0fcbd2-eca7-4c0d-b657-ef37b12ac4c8,4,,,0
e1f474fd-b5b0-405e-9568-925d1dbdbd90,d3042bdb-cf0f-4e4a-837e-8be804724038,4,,,0
e1f474fd-b5b0-405e-9568-925d1dbdbd90,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
d7210b81-6639-42bf-a811-37bf3b3bcad9,764a8c86-4db5-4ad6-8297-12482aabe76b,4,,,0
d7210b81-6639-42bf-a811-37bf3b3bcad9,0ea125eb-f46d-4cc4-939e-134d42b7f86e,4,,,0
d7210b81-6639-42bf-a811-37bf3b3bcad9,558ae709-5524-4714-9daa-bde311a67267,4,,,0
d7210b81-6639-42bf-a811-37bf3b3bcad9,8e9a5444-2138-4883-afae-61b831b3c462,4,,,0
d7210b81-6639-42bf-a811-37bf3b3bcad9,d27754e2-5488-4993-ac89-01d7dd542acb,4,,,0
802663f1-b653-48c8-bc73-bbdb4e8ca476,9675f774-a197-45d3-a7bf-814f103c5cf2,4,,,0
802663f1-b653-48c8-bc73-bbdb4e8ca476,461b32f4-bd3f-4439-9d27-f126cb8762cb,4,,,0
802663f1-b653-48c8-bc73-bbdb4e8ca476,bd6a91a7-484c-4e1b-ac5f-9d8e95010974,4,,,0
802663f1-b653-48c8-bc73-bbdb4e8ca476,3e77c3db-b404-4fbf-8af0-3b257a96d077,4,,,0
802663f1-b653-48c8-bc73-bbdb4e8ca476,9d55b688-5351-4330-afec-6478bf5eef06,4,,,0
2c525628-9ed5-455a-99bb-fe854a2eb1d9,df94ca98-a316-44eb-adc1-e3e96fde7429,4,,,0
2c525628-9ed5-455a-99bb-fe854a2eb1d9,0699a3b4-64c7-4b43-a78c-3edb140fbe07,4,,,0
2c525628-9ed5-455a-99bb-fe854a2eb1d9,69215769-23dd-41bb-8491-6f171b53a9bc,4,,,0
2c525628-9ed5-455a-99bb-fe854a2eb1d9,ea3d1498-82fc-4439-bdbd-ded434ff4714,4,,,0
2c525628-9ed5-455a-99bb-fe854a2eb1d9,2528f5e0-5e1b-4f5f-9268-2c874eebe32f,4,,,0
95cb5349-c497-43b9-af38-e13ad9600b2a,764a8c86-4db5-4ad6-8297-12482aabe76b,4,,,0
95cb5349-c497-43b9-af38-e13ad9600b2a,0ea125eb-f46d-4cc4-939e-134d42b7f86e,4,,,0
95cb5349-c497-43b9-af38-e13ad9600b2a,558ae709-5524-4714-9daa-bde311a67267,4,,,0
95cb5349-c497-43b9-af38-e13ad9600b2a,8e9a5444-2138-4883-afae-61b831b3c462,4,,,0
95cb5349-c497-43b9-af38-e13ad9600b2a,d27754e2-5488-4993-ac89-01d7dd542acb,4,,,0
320b5560-2bf4-419d-b517-49b160df44b9,58455d4f-54c0-4341-a14f-e4f89c9093f5,4,,,0
320b5560-2bf4-419d-b517-49b160df44b9,cf7dae76-f5d5-466d-a7fd-4e4b330dad4e,4,,,0
320b5560-2bf4-419d-b517-49b160df44b9,ed7dac39-372b-4e47-814a-233b3ae63b4b,4,,,0
320b5560-2bf4-419d-b517-49b160df44b9,90019caf-2c84-42e8-8c7f-ca001b5ec595,4,,,0
320b5560-2bf4-419d-b517-49b160df44b9,e9375637-ff9e-43cb-a916-728dd6a9cc40,4,,,0
0d6369bc-79a8-4f65-a224-7f0b0df6b04e,df94ca98-a316-44eb-adc1-e3e96fde7429,4,,,0
0d6369bc-79a8-4f65-a224-7f0b0df6b04e,0699a3b4-64c7-4b43-a78c-3edb140fbe07,4,,,0
0d6369bc-79a8-4f65-a224-7f0b0df6b04e,69215769-23dd-41bb-8491-6f171b53a9bc,4,,,0
0d6369bc-79a8-4f65-a224-7f0b0df6b04e,ea3d1498-82fc-4439-bdbd-ded434ff4714,4,,,0
0d6369bc-79a8-4f65-a224-7f0b0df6b04e,2528f5e0-5e1b-4f5f-9268-2c874eebe32f,4,,,0
8475577e-04de-4df7-a087-52b33b373031,df94ca98-a316-44eb-adc1-e3e96fde7429,4,,,0
8475577e-04de-4df7-a087-52b33b373031,0699a3b4-64c7-4b43-a78c-3edb140fbe07,4,,,0
8475577e-04de-4df7-a087-52b33b373031,69215769-23dd-41bb-8491-6f171b53a9bc,4,,,0
8475577e-04de-4df7-a087-52b33b373031,ea3d1498-82fc-4439-bdbd-ded434ff4714,4,,,0
8475577e-04de-4df7-a087-52b33b373031,2528f5e0-5e1b-4f5f-9268-2c874eebe32f,4,,,0
604a7421-f747-423a-bb59-9bf98723ef5f,a903f064-1656-4c4a-aff1-7ab4fe1cc51e,4,,,0
